timestamp,X,Y,A,Z,esito_positivo
1473190284,1773,1766,1861,1766,3
1473286375,1842,1931,44800,1931,3
1473286375,1842,1931,44800,1931,3
1473286747,1842,1931,44800,1931,3
1473286747,1842,1931,44800,1931,3
1473458368,2060,1935,27,1935,3
1473458371,2060,1935,27,1935,3
1474382905,1810,1766,1873,1766,3
1474382905,1810,1766,1873,1766,3
1474382905,1810,1766,1873,1766,3
1478719328,2012,1935,1896,1935,3
1478719328,2012,1935,1896,1935,3
1478719964,2014,1935,1896,1935,3
1478719964,2014,1935,1896,1935,3
1478968989,1950,1935,1896,1935,3
1478968989,1950,1935,1896,1935,3
1478968989,1950,1935,1896,1935,3
1478968991,1950,1935,1896,1935,3
1478968991,1950,1935,1896,1935,3
1478968991,1950,1935,1896,1935,3
1478968991,1950,1935,1896,1935,3
1478968991,1950,1935,1896,1935,3
1478968991,1950,1935,1896,1935,3
1479396104,43380,18,1959,18,3
1479396104,43380,18,1959,18,3
1479396104,43380,18,1959,18,3
1479396104,43380,18,1959,18,3
1479396104,43380,18,1959,18,3
1479396104,43380,18,1959,18,3
1479419079,1950,2040,39862,2040,3
1479419079,1950,2040,39862,2040,3
1479734925,1950,2053,45089,2053,3
1479734925,1950,2053,45089,2053,3
1479734927,1950,2053,45089,2053,3
1479734927,1950,2053,45089,2053,3
1479734927,1950,2053,45089,2053,3
1479734927,1950,2053,45089,2053,3
1483347670,43380,18,1959,18,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1483966757,2071,34458,8096,34458,3
1484147861,2001,2072,43391,2072,2
1484769776,8171,2072,43391,2072,2
1484769776,8171,2072,43391,2072,2
1484770528,8171,2072,43391,2072,2
1484770528,8171,2072,43391,2072,2
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1484922552,1770,1955,35438,1955,3
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485101084,8171,2072,45212,2072,3
1485101084,8171,2072,45212,2072,2
1485258345,43369,18,44890,18,3
1485258345,43369,18,44890,18,3
1485258345,43369,18,44890,18,3
1485258345,43369,18,44890,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,44886,18,3
1485258345,43369,18,34506,18,3
1485258345,43369,18,34506,18,3
1485258361,43369,18,44890,18,3
1485258361,43369,18,44890,18,3
1485258361,43369,18,44890,18,3
1485258361,43369,18,44890,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,44886,18,3
1485258361,43369,18,34506,18,3
1485258361,43369,18,34506,18,3
1485280904,8171,2072,43413,2072,3
1485280904,8171,2072,43413,2072,3
1485381616,7982,8171,35635,8171,3
1485840131,8171,2072,43391,2072,2
1486464092,8171,2072,43391,2072,3
1486464092,8171,2072,43391,2072,3
1486485220,1770,1955,35458,1955,3
1486485220,1770,1955,35458,1955,3
1486636217,8171,2072,43391,2072,3
1486636217,8171,2072,43391,2072,3
1486745315,43380,18,8096,18,3
1486745315,43380,18,8096,18,3
1486745315,43380,18,8096,18,2
1486745315,43380,18,8096,18,2
1486745315,43380,18,8096,18,2
1486745315,43380,18,8096,18,2
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942143,43939,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1487942209,43940,8171,35608,8171,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488403388,1773,1765,4688,1765,3
1488533387,1786,1765,4697,1765,3
1488533912,1786,1765,4697,1765,3
1488534699,1786,1765,4697,1765,3
1488923706,1848,1765,4688,1765,3
1488923706,1848,1765,4688,1765,3
1488923706,1848,1765,4688,1765,3
1488923706,1848,1765,4688,1765,3
1488923706,1848,1765,4688,1765,3
1488923706,1848,1765,4688,1765,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144187,69,68,9314,68,3
1489144190,69,68,9314,68,3
1489144190,69,68,9314,68,3
1489144190,69,68,9314,68,3
1489144190,69,68,9314,68,3
1489144292,69,68,9314,68,3
1489144292,69,68,9314,68,3
1489144292,69,68,9314,68,3
1489144292,69,68,9314,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402148,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489402151,69,68,115,68,3
1489429680,1909,1765,4688,1765,3
1489688108,1786,1765,4688,1765,3
1489688108,1786,1765,4688,1765,3
1489688108,1786,1765,4688,1765,3
1490456991,1786,1765,4688,1765,3
1490456991,1786,1765,4688,1765,3
1490988677,34572,8171,43937,8171,3
1490999216,35619,34458,24,34458,3
1490999216,35619,34458,24,34458,3
1490999216,35619,34458,24,34458,3
1490999543,35619,34458,24,34458,3
1490999543,35619,34458,24,34458,3
1490999543,35619,34458,24,34458,3
1490999543,35619,34458,24,34458,3
1491313511,1773,1765,4688,1765,3
1491313511,1773,1765,4688,1765,3
1491313511,1773,1765,4688,1765,3
1491313511,1773,1765,4688,1765,3
1491313511,1773,1765,4688,1765,3
1491338711,35646,35654,35656,35654,3
1491338711,35646,35654,35656,35654,3
1491338715,35646,35654,35656,35654,3
1491338715,35646,35654,35656,35654,3
1491339178,35646,35654,35656,35654,3
1491339178,35646,35654,35656,35654,3
1491339183,35646,35654,35656,35654,3
1491339183,35646,35654,35656,35654,3
1491760810,44610,35654,45423,35654,3
1491846187,44610,35654,45430,35654,3
1491846187,44610,35654,45430,35654,3
1491846187,44610,35654,45430,35654,3
1491846187,44610,35654,45430,35654,3
1491846187,44610,35654,45430,35654,3
1491846270,44610,35654,45430,35654,3
1491846270,44610,35654,45430,35654,3
1491846270,44610,35654,45430,35654,3
1491846270,44610,35654,45430,35654,3
1491846270,44610,35654,45430,35654,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492002922,1773,1765,4688,1765,3
1492004923,43889,1955,35563,1955,3
1492004923,43889,1955,35563,1955,3
1492004923,43889,1955,35563,1955,3
1492004923,43889,1955,35563,1955,3
1492020622,1848,1765,4688,1765,3
1492020622,1848,1765,4688,1765,3
1492020622,1848,1765,4688,1765,3
1492020622,1848,1765,4688,1765,3
1492020622,1848,1765,4688,1765,3
1492020622,1848,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492162300,1786,1765,4688,1765,3
1492188163,1773,1765,4697,1765,3
1492288520,34632,34660,34663,34660,3
1492288520,34632,34660,34663,34660,3
1492288520,34632,34660,34663,34660,2
1492288520,34632,34660,34663,34660,2
1492288520,34632,34660,34663,34660,2
1492288520,34632,34660,34663,34660,1
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492545241,34634,1955,35464,1955,3
1492960527,1786,1765,4688,1765,3
1492960527,1786,1765,4688,1765,3
1492960527,1786,1765,4688,1765,3
1492978306,1786,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493041037,1773,1765,4688,1765,3
1493046730,44610,35654,45438,35654,3
1493324278,35654,35646,35655,35646,3
1493324278,35654,35646,35655,35646,2
1493324278,35654,35646,35655,35646,3
1493324278,35654,35646,35655,35646,3
1493324278,35654,35646,35655,35646,3
1493324278,35654,35646,35655,35646,3
1493324278,35654,35646,35655,35646,3
1493324278,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,2
1493324279,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,3
1493324279,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,2
1493324283,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,3
1493324283,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,2
1493324352,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,3
1493324352,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,2
1493324353,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,3
1493324353,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,2
1493324356,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,3
1493324356,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,2
1493324367,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,3
1493324367,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,2
1493324368,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,3
1493324368,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,2
1493324371,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,3
1493324371,35654,35646,35655,35646,3
1493832453,1843,1773,45564,1773,3
1493832453,1843,1773,45564,1773,3
1493832453,1843,1773,45564,1773,3
1493832453,1843,1773,45564,1773,3
1493832453,1843,1773,45564,1773,3
1493832453,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1493832454,1843,1773,45564,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494013739,1768,1773,9095,1773,3
1494015462,1825,1765,4688,1765,3
1494015462,1825,1765,4688,1765,3
1494015462,1825,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494070579,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494072584,8270,1765,4688,1765,3
1494151012,1909,1765,4688,1765,3
1494151012,1909,1765,4688,1765,3
1494151012,1909,1765,4688,1765,3
1494355810,1848,1765,4688,1765,3
1494435158,44610,35654,45440,35654,2
1494436568,44610,35654,45440,35654,3
1494436568,44610,35654,45440,35654,3
1494436568,44610,35654,45440,35654,3
1494436568,44610,35654,45440,35654,3
1494436568,44610,35654,45440,35654,3
1494497315,1848,1765,4688,1765,3
1494497315,1848,1765,4688,1765,3
1494837690,34748,34790,45449,34790,1
1494837741,34748,34790,45449,34790,1
1494964957,1786,1765,4688,1765,3
1495027065,44610,35654,45441,35654,2
1495027065,44610,35654,45441,35654,2
1495027065,44610,35654,45440,35654,2
1495027065,44610,35654,45440,35654,2
1495027065,44610,35654,45440,35654,2
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495045248,8270,1765,4688,1765,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126113,1765,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495126705,1775,8270,1936,8270,3
1495129554,35646,35654,45440,35654,3
1495129558,35646,35654,45440,35654,3
1495142273,44610,35654,45442,35654,2
1495142273,44610,35654,45442,35654,2
1495142282,44610,35654,45442,35654,3
1495142282,44610,35654,45442,35654,3
1495734023,1788,1773,8224,1773,3
1495734023,1788,1773,8224,1773,3
1495734023,1788,1773,8224,1773,3
1495734023,1788,1773,8224,1773,3
1495734023,1788,1773,8224,1773,3
1495734023,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495734024,1788,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
1495912858,1765,1773,8224,1773,3
