timestamp,X,Y,Z,timestamp2,esito_positivo,esito_negativo
1471110844,1766,1765,1766,1471111252,4,0
1471110900,1765,1766,1765,1471110906,2,0
1471110900,1765,1766,1765,1471110926,2,0
1471110900,1765,1766,1765,1471110931,2,0
1471110900,1765,1766,1765,1471110982,2,0
1471110900,1765,1766,1765,1471111002,2,0
1471110900,1765,1766,1765,1471111007,2,0
1471110900,1765,1766,1765,1471111069,2,0
1471110900,1765,1766,1765,1471111073,2,0
1471110900,1765,1766,1765,1471111103,2,0
1471110900,1765,1766,1765,1471111232,2,0
1471110900,1765,1766,1765,1471111237,2,0
1471110900,1765,1766,1765,1471111289,2,0
1471110900,1765,1766,1765,1471111299,4,0
1471110900,1765,1766,1765,1471111300,2,0
1471110901,1765,1766,1765,1471110906,2,0
1471110901,1765,1766,1765,1471110926,2,0
1471110901,1765,1766,1765,1471110931,2,0
1471110901,1765,1766,1765,1471110982,2,0
1471110901,1765,1766,1765,1471111002,2,0
1471110901,1765,1766,1765,1471111007,2,0
1471110901,1765,1766,1765,1471111069,2,0
1471110901,1765,1766,1765,1471111073,2,0
1471110901,1765,1766,1765,1471111103,2,0
1471110901,1765,1766,1765,1471111232,2,0
1471110901,1765,1766,1765,1471111237,2,0
1471110901,1765,1766,1765,1471111289,2,0
1471110901,1765,1766,1765,1471111299,4,0
1471110901,1765,1766,1765,1471111300,2,0
1471110902,1765,1766,1765,1471110906,2,0
1471110902,1765,1766,1765,1471110926,2,0
1471110902,1765,1766,1765,1471110931,2,0
1471110902,1765,1766,1765,1471110982,2,0
1471110902,1765,1766,1765,1471111002,2,0
1471110902,1765,1766,1765,1471111007,2,0
1471110902,1765,1766,1765,1471111069,2,0
1471110902,1765,1766,1765,1471111073,2,0
1471110902,1765,1766,1765,1471111103,2,0
1471110902,1765,1766,1765,1471111232,2,0
1471110902,1765,1766,1765,1471111237,2,0
1471110902,1765,1766,1765,1471111289,2,0
1471110902,1765,1766,1765,1471111299,4,0
1471110902,1765,1766,1765,1471111300,2,0
1471110906,1766,1765,1766,1471110977,2,0
1471110906,1766,1765,1766,1471110978,4,0
1471110906,1766,1765,1766,1471111086,2,0
1471110906,1766,1765,1766,1471111087,2,0
1471110906,1766,1765,1766,1471111099,2,0
1471110906,1766,1765,1766,1471111252,4,0
1471110926,1766,1765,1766,1471110977,2,0
1471110926,1766,1765,1766,1471110978,4,0
1471110926,1766,1765,1766,1471111086,2,0
1471110926,1766,1765,1766,1471111087,2,0
1471110926,1766,1765,1766,1471111099,2,0
1471110926,1766,1765,1766,1471111252,4,0
1471110931,1766,1765,1766,1471110977,2,0
1471110931,1766,1765,1766,1471110978,4,0
1471110931,1766,1765,1766,1471111086,2,0
1471110931,1766,1765,1766,1471111087,2,0
1471110931,1766,1765,1766,1471111099,2,0
1471110931,1766,1765,1766,1471111252,4,0
1471110977,1765,1766,1765,1471110982,2,0
1471110977,1765,1766,1765,1471111002,2,0
1471110977,1765,1766,1765,1471111007,2,0
1471110977,1765,1766,1765,1471111069,2,0
1471110977,1765,1766,1765,1471111073,2,0
1471110977,1765,1766,1765,1471111103,2,0
1471110977,1765,1766,1765,1471111232,2,0
1471110977,1765,1766,1765,1471111237,2,0
1471110977,1765,1766,1765,1471111289,2,0
1471110977,1765,1766,1765,1471111299,4,0
1471110977,1765,1766,1765,1471111300,2,0
1471110978,1765,1766,1765,1471110982,4,0
1471110978,1765,1766,1765,1471111002,4,0
1471110978,1765,1766,1765,1471111007,4,0
1471110978,1765,1766,1765,1471111069,4,0
1471110978,1765,1766,1765,1471111073,4,0
1471110978,1765,1766,1765,1471111103,4,0
1471110978,1765,1766,1765,1471111232,4,0
1471110978,1765,1766,1765,1471111237,4,0
1471110978,1765,1766,1765,1471111289,4,0
1471110978,1765,1766,1765,1471111299,8,0
1471110978,1765,1766,1765,1471111300,4,0
1471110982,1766,1765,1766,1471111086,2,0
1471110982,1766,1765,1766,1471111087,2,0
1471110982,1766,1765,1766,1471111099,2,0
1471110982,1766,1765,1766,1471111252,4,0
1471111002,1766,1765,1766,1471111086,2,0
1471111002,1766,1765,1766,1471111087,2,0
1471111002,1766,1765,1766,1471111099,2,0
1471111002,1766,1765,1766,1471111252,4,0
1471111007,1766,1765,1766,1471111086,2,0
1471111007,1766,1765,1766,1471111087,2,0
1471111007,1766,1765,1766,1471111099,2,0
1471111007,1766,1765,1766,1471111252,4,0
1471111069,1766,1765,1766,1471111086,2,0
1471111069,1766,1765,1766,1471111087,2,0
1471111069,1766,1765,1766,1471111099,2,0
1471111069,1766,1765,1766,1471111252,4,0
1471111073,1766,1765,1766,1471111086,2,0
1471111073,1766,1765,1766,1471111087,2,0
1471111073,1766,1765,1766,1471111099,2,0
1471111073,1766,1765,1766,1471111252,4,0
1471111086,1765,1766,1765,1471111103,2,0
1471111086,1765,1766,1765,1471111232,2,0
1471111086,1765,1766,1765,1471111237,2,0
1471111086,1765,1766,1765,1471111289,2,0
1471111086,1765,1766,1765,1471111299,4,0
1471111086,1765,1766,1765,1471111300,2,0
1471111087,1765,1766,1765,1471111103,2,0
1471111087,1765,1766,1765,1471111232,2,0
1471111087,1765,1766,1765,1471111237,2,0
1471111087,1765,1766,1765,1471111289,2,0
1471111087,1765,1766,1765,1471111299,4,0
1471111087,1765,1766,1765,1471111300,2,0
1471111099,1765,1766,1765,1471111103,2,0
1471111099,1765,1766,1765,1471111232,2,0
1471111099,1765,1766,1765,1471111237,2,0
1471111099,1765,1766,1765,1471111289,2,0
1471111099,1765,1766,1765,1471111299,4,0
1471111099,1765,1766,1765,1471111300,2,0
1471111103,1766,1765,1766,1471111252,4,0
1471111232,1766,1765,1766,1471111252,4,0
1471111237,1766,1765,1766,1471111252,4,0
1471111252,1765,1766,1765,1471111289,4,0
1471111252,1765,1766,1765,1471111299,8,0
1471111252,1765,1766,1765,1471111300,4,0
1471185391,1931,1842,1931,1471185525,2,0
1471185391,1931,1842,1931,1471185571,2,0
1471185525,1842,1931,1842,1471185661,2,0
1471185571,1842,1931,1842,1471185661,2,0
1471202491,1838,1931,1842,1471203753,2,0
1471207378,1931,1838,1931,1471208370,2,0
1471207378,1931,1838,1931,1471208375,2,0
1471207386,1931,1838,1931,1471208370,2,0
1471207386,1931,1838,1931,1471208375,2,0
1471208370,1838,1931,1838,1471209150,2,0
1471208370,1838,1931,1838,1471209153,2,0
1471208375,1838,1931,1838,1471209150,2,0
1471208375,1838,1931,1838,1471209153,2,0
1471396971,1765,1766,1765,1471396975,2,0
1471439032,1838,1931,1838,1471439071,2,0
1471439032,1838,1931,1838,1471439075,2,0
1471439034,1838,1931,1838,1471439071,2,0
1471439034,1838,1931,1838,1471439075,2,0
1471439071,1931,1838,1931,1471439123,2,0
1471439071,1931,1838,1931,1471439126,2,0
1471439075,1931,1838,1931,1471439123,2,0
1471439075,1931,1838,1931,1471439126,2,0
1471441294,1791,1931,1791,1471441323,2,0
1471441294,1791,1931,1791,1471441327,2,0
1471441323,1931,1791,1931,1471441428,2,0
1471441323,1931,1791,1931,1471441431,2,0
1471441327,1931,1791,1931,1471441428,2,0
1471441327,1931,1791,1931,1471441431,2,0
1471450388,1931,1791,1931,1471450390,2,0
1471450388,1931,1791,1931,1471450394,2,0
1471450388,1931,1791,1931,1471450399,2,0
1471450388,1931,1791,1931,1471450531,2,0
1471450388,1931,1791,1931,1471450535,2,0
1471450389,1931,1791,1931,1471450390,2,0
1471450389,1931,1791,1931,1471450394,2,0
1471450389,1931,1791,1931,1471450399,2,0
1471450389,1931,1791,1931,1471450531,2,0
1471450389,1931,1791,1931,1471450535,2,0
1471450390,1791,1931,1791,1471450473,4,0
1471450390,1791,1931,1791,1471450597,2,0
1471450390,1791,1931,1791,1471450598,2,0
1471450394,1791,1931,1791,1471450473,4,0
1471450394,1791,1931,1791,1471450597,2,0
1471450394,1791,1931,1791,1471450598,2,0
1471450399,1791,1931,1791,1471450473,4,0
1471450399,1791,1931,1791,1471450597,2,0
1471450399,1791,1931,1791,1471450598,2,0
1471450473,1931,1791,1931,1471450531,4,0
1471450473,1931,1791,1931,1471450535,4,0
1471450531,1791,1931,1791,1471450597,2,0
1471450531,1791,1931,1791,1471450598,2,0
1471450535,1791,1931,1791,1471450597,2,0
1471450535,1791,1931,1791,1471450598,2,0
1471454253,1931,1838,1931,1471454799,2,0
1471454253,1931,1838,1931,1471454804,2,0
1471454253,1931,1838,1931,1471455946,2,0
1471454253,1931,1838,1931,1471455948,2,0
1471454258,1931,1838,1931,1471454799,2,0
1471454258,1931,1838,1931,1471454804,2,0
1471454258,1931,1838,1931,1471455946,2,0
1471454258,1931,1838,1931,1471455948,2,0
1471454799,1838,1931,1838,1471455803,2,0
1471454799,1838,1931,1838,1471455805,2,0
1471454804,1838,1931,1838,1471455803,2,0
1471454804,1838,1931,1838,1471455805,2,0
1471455803,1931,1838,1931,1471455946,2,0
1471455803,1931,1838,1931,1471455948,2,0
1471455803,1931,1838,1931,1471456222,2,0
1471455803,1931,1838,1931,1471456226,2,0
1471455805,1931,1838,1931,1471455946,2,0
1471455805,1931,1838,1931,1471455948,2,0
1471455805,1931,1838,1931,1471456222,2,0
1471455805,1931,1838,1931,1471456226,2,0
1471471146,1791,1931,1791,1471471167,4,0
1471471146,1791,1931,1791,1471471278,4,0
1471471148,1791,1931,1791,1471471167,4,0
1471471148,1791,1931,1791,1471471278,4,0
1471471167,1931,1791,1931,1471471183,4,0
1471471167,1931,1791,1931,1471471188,4,0
1471471167,1931,1791,1931,1471472925,4,0
1471471167,1931,1791,1931,1471472927,4,0
1471471183,1791,1931,1791,1471471278,4,0
1471471188,1791,1931,1791,1471471278,4,0
1471471278,1931,1791,1931,1471472925,4,0
1471471278,1931,1791,1931,1471472927,4,0
1471521087,1791,1931,1791,1471521784,2,0
1471521087,1791,1931,1791,1471521785,2,0
1471521092,1791,1931,1791,1471521784,2,0
1471521092,1791,1931,1791,1471521785,2,0
1471558085,2051,1935,2051,1471558132,2,0
1471639095,1931,1838,1931,1471639190,2,0
1471639095,1931,1838,1931,1471639195,2,0
1471639095,1931,1838,1931,1471640415,2,0
1471639095,1931,1838,1931,1471640419,2,0
1471639098,1931,1838,1931,1471639190,2,0
1471639098,1931,1838,1931,1471639195,2,0
1471639098,1931,1838,1931,1471640415,2,0
1471639098,1931,1838,1931,1471640419,2,0
1471639190,1838,1931,1838,1471640381,2,0
1471639190,1838,1931,1838,1471640384,2,0
1471639195,1838,1931,1838,1471640381,2,0
1471639195,1838,1931,1838,1471640384,2,0
1471640381,1931,1838,1931,1471640415,2,0
1471640381,1931,1838,1931,1471640419,2,0
1471640384,1931,1838,1931,1471640415,2,0
1471640384,1931,1838,1931,1471640419,2,0
1471649677,1838,1931,1838,1471650971,2,0
1471649677,1838,1931,1838,1471650975,2,0
1471734184,1931,1838,1931,1471735607,2,0
1471734184,1931,1838,1931,1471735613,2,0
1471865149,1838,1931,1838,1471866012,2,0
1471865149,1838,1931,1838,1471866014,2,0
1471865239,1838,1931,1838,1471866012,2,0
1471865239,1838,1931,1838,1471866014,2,0
1471865245,1838,1931,1838,1471866012,2,0
1471865245,1838,1931,1838,1471866014,2,0
1471873168,1931,1838,1931,1471874784,2,0
1471873168,1931,1838,1931,1471874794,2,0
1471873168,1931,1838,1931,1471874799,2,0
1471873168,1931,1838,1931,1471874853,2,0
1471873168,1931,1838,1931,1471874855,2,0
1471873168,1931,1838,1931,1471874950,2,0
1471873169,1931,1838,1931,1471874784,2,0
1471873169,1931,1838,1931,1471874794,2,0
1471873169,1931,1838,1931,1471874799,2,0
1471873169,1931,1838,1931,1471874853,2,0
1471873169,1931,1838,1931,1471874855,2,0
1471873169,1931,1838,1931,1471874950,2,0
1471874784,1838,1931,1838,1471874789,2,0
1471874784,1838,1931,1838,1471874814,2,0
1471874784,1838,1931,1838,1471875006,2,0
1471874789,1931,1838,1931,1471874794,2,0
1471874789,1931,1838,1931,1471874799,2,0
1471874789,1931,1838,1931,1471874853,2,0
1471874789,1931,1838,1931,1471874855,2,0
1471874789,1931,1838,1931,1471874950,2,0
1471874794,1838,1931,1838,1471874814,2,0
1471874794,1838,1931,1838,1471875006,2,0
1471874799,1838,1931,1838,1471874814,2,0
1471874799,1838,1931,1838,1471875006,2,0
1471874814,1931,1838,1931,1471874853,2,0
1471874814,1931,1838,1931,1471874855,2,0
1471874814,1931,1838,1931,1471874950,2,0
1471874853,1838,1931,1838,1471875006,2,0
1471874855,1838,1931,1838,1471875006,2,0
1471874950,1838,1931,1838,1471875006,2,0
1471877694,1931,1838,1931,1471877714,2,0
1471877694,1931,1838,1931,1471877716,2,0
1471877694,1931,1838,1931,1471879405,2,0
1471877694,1931,1838,1931,1471879407,2,0
1471877696,1931,1838,1931,1471877714,4,0
1471877696,1931,1838,1931,1471877716,4,0
1471877696,1931,1838,1931,1471879405,4,0
1471877696,1931,1838,1931,1471879407,4,0
1471877714,1838,1931,1838,1471879293,2,0
1471877714,1838,1931,1838,1471879367,2,0
1471877716,1838,1931,1838,1471879293,2,0
1471877716,1838,1931,1838,1471879367,2,0
1471879293,1931,1838,1931,1471879405,2,0
1471879293,1931,1838,1931,1471879407,2,0
1471879367,1931,1838,1931,1471879405,2,0
1471879367,1931,1838,1931,1471879407,2,0
1472074589,1765,1766,1767,1472076048,2,0
1472074589,1765,1766,1767,1472076049,2,0
1472074590,1765,1766,1767,1472076048,2,0
1472074590,1765,1766,1767,1472076049,2,0
1472304432,1773,1766,1773,1472304994,4,0
1472304432,1773,1766,1773,1472305026,8,0
1472304990,1773,1766,1773,1472304994,2,0
1472304990,1773,1766,1773,1472305026,4,0
1472310423,1766,1848,1766,1472311611,2,0
1472310423,1766,1848,1766,1472311613,2,0
1472310423,1766,1848,1766,1472311614,2,0
1472310423,1766,1848,1766,1472311616,2,0
1472310423,1766,1848,1766,1472311617,2,0
1472310423,1766,1848,1766,1472311618,2,0
1472310427,1766,1848,1766,1472311611,2,0
1472310427,1766,1848,1766,1472311613,2,0
1472310427,1766,1848,1766,1472311614,2,0
1472310427,1766,1848,1766,1472311616,2,0
1472310427,1766,1848,1766,1472311617,2,0
1472310427,1766,1848,1766,1472311618,2,0
1472310428,1766,1848,1766,1472311611,2,0
1472310428,1766,1848,1766,1472311613,2,0
1472310428,1766,1848,1766,1472311614,2,0
1472310428,1766,1848,1766,1472311616,2,0
1472310428,1766,1848,1766,1472311617,2,0
1472310428,1766,1848,1766,1472311618,2,0
1472310430,1766,1848,1766,1472311611,2,0
1472310430,1766,1848,1766,1472311613,2,0
1472310430,1766,1848,1766,1472311614,2,0
1472310430,1766,1848,1766,1472311616,2,0
1472310430,1766,1848,1766,1472311617,2,0
1472310430,1766,1848,1766,1472311618,2,0
1472310452,1766,1848,1766,1472311611,2,0
1472310452,1766,1848,1766,1472311613,2,0
1472310452,1766,1848,1766,1472311614,2,0
1472310452,1766,1848,1766,1472311616,2,0
1472310452,1766,1848,1766,1472311617,2,0
1472310452,1766,1848,1766,1472311618,2,0
1472310457,1766,1848,1766,1472311611,2,0
1472310457,1766,1848,1766,1472311613,2,0
1472310457,1766,1848,1766,1472311614,2,0
1472310457,1766,1848,1766,1472311616,2,0
1472310457,1766,1848,1766,1472311617,2,0
1472310457,1766,1848,1766,1472311618,2,0
1472311611,1848,1766,1848,1472312117,2,0
1472311611,1848,1766,1848,1472312125,2,0
1472311611,1848,1766,1848,1472312138,2,0
1472311611,1848,1766,1848,1472312144,2,0
1472311613,1848,1766,1848,1472312117,2,0
1472311613,1848,1766,1848,1472312125,2,0
1472311613,1848,1766,1848,1472312138,2,0
1472311613,1848,1766,1848,1472312144,2,0
1472311614,1848,1766,1848,1472312117,2,0
1472311614,1848,1766,1848,1472312125,2,0
1472311614,1848,1766,1848,1472312138,2,0
1472311614,1848,1766,1848,1472312144,2,0
1472311616,1848,1766,1848,1472312117,2,0
1472311616,1848,1766,1848,1472312125,2,0
1472311616,1848,1766,1848,1472312138,2,0
1472311616,1848,1766,1848,1472312144,2,0
1472311617,1848,1766,1848,1472312117,2,0
1472311617,1848,1766,1848,1472312125,2,0
1472311617,1848,1766,1848,1472312138,2,0
1472311617,1848,1766,1848,1472312144,2,0
1472311618,1848,1766,1848,1472312117,2,0
1472311618,1848,1766,1848,1472312125,2,0
1472311618,1848,1766,1848,1472312138,2,0
1472311618,1848,1766,1848,1472312144,2,0
1472554086,1931,1838,1931,1472555881,2,0
1472554086,1931,1838,1931,1472555882,2,0
1472554086,1931,1838,1931,1472555886,2,0
1472554090,1931,1838,1931,1472555881,2,0
1472554090,1931,1838,1931,1472555882,2,0
1472554090,1931,1838,1931,1472555886,2,0
1472554090,1931,1838,1931,1472555890,2,0
1472555881,1838,1931,1838,1472556867,2,0
1472555881,1838,1931,1838,1472556871,2,0
1472555882,1838,1931,1838,1472556867,2,0
1472555882,1838,1931,1838,1472556871,2,0
1472555886,1838,1931,1838,1472556867,2,0
1472555886,1838,1931,1838,1472556871,2,0
1472555890,1838,1931,1838,1472556867,2,0
1472555890,1838,1931,1838,1472556871,2,0
1472556867,1931,1838,1931,1472557975,2,0
1472556867,1931,1838,1931,1472557985,2,0
1472556871,1931,1838,1931,1472557975,2,0
1472556871,1931,1838,1931,1472557985,2,0
1472557975,1838,1931,1791,1472559405,2,0
1472557975,1838,1931,1791,1472559420,2,0
1472557975,1838,1931,1791,1472559428,2,0
1472557975,1838,1931,1791,1472559729,2,0
1472557985,1838,1931,1791,1472559405,2,0
1472557985,1838,1931,1791,1472559420,2,0
1472557985,1838,1931,1791,1472559428,2,0
1472557985,1838,1931,1791,1472559729,2,0
1472559207,1842,1931,1791,1472559405,2,0
1472559207,1842,1931,1791,1472559420,2,0
1472559207,1842,1931,1791,1472559428,2,0
1472559207,1842,1931,1791,1472559729,2,0
1472559405,1931,1791,1931,1472559845,2,0
1472559405,1931,1791,1931,1472559849,2,0
1472559405,1931,1791,1931,1472559851,2,0
1472559405,1931,1791,1931,1472559855,2,0
1472559420,1931,1791,1931,1472559845,2,0
1472559420,1931,1791,1931,1472559849,2,0
1472559420,1931,1791,1931,1472559851,2,0
1472559420,1931,1791,1931,1472559855,2,0
1472559428,1931,1791,1931,1472559845,2,0
1472559428,1931,1791,1931,1472559849,2,0
1472559428,1931,1791,1931,1472559851,2,0
1472559428,1931,1791,1931,1472559855,2,0
1472559729,1931,1791,1931,1472559845,2,0
1472559729,1931,1791,1931,1472559849,2,0
1472559729,1931,1791,1931,1472559851,2,0
1472559729,1931,1791,1931,1472559855,2,0
1472561975,1931,1791,1931,1472562620,2,0
1472561975,1931,1791,1931,1472562624,2,0
1472561975,1931,1791,1931,1472562749,2,0
1472561975,1931,1791,1931,1472562752,2,0
1472561977,1931,1791,1931,1472562620,2,0
1472561977,1931,1791,1931,1472562624,2,0
1472561977,1931,1791,1931,1472562749,2,0
1472561977,1931,1791,1931,1472562752,2,0
1472561978,1931,1791,1931,1472562620,2,0
1472561978,1931,1791,1931,1472562624,2,0
1472561978,1931,1791,1931,1472562749,2,0
1472561978,1931,1791,1931,1472562752,2,0
1472561979,1931,1791,1931,1472562620,2,0
1472561979,1931,1791,1931,1472562624,2,0
1472561979,1931,1791,1931,1472562749,2,0
1472561979,1931,1791,1931,1472562752,2,0
1472561988,1931,1791,1931,1472562620,2,0
1472561988,1931,1791,1931,1472562624,2,0
1472561988,1931,1791,1931,1472562749,2,0
1472561988,1931,1791,1931,1472562752,2,0
1472561989,1931,1791,1931,1472562620,2,0
1472561989,1931,1791,1931,1472562624,2,0
1472561989,1931,1791,1931,1472562749,2,0
1472561989,1931,1791,1931,1472562752,2,0
1472562620,1791,1931,1791,1472562677,2,0
1472562620,1791,1931,1791,1472562678,2,0
1472562624,1791,1931,1791,1472562677,2,0
1472562624,1791,1931,1791,1472562678,2,0
1472562677,1931,1791,1931,1472562749,2,0
1472562677,1931,1791,1931,1472562752,2,0
1472562678,1931,1791,1931,1472562749,2,0
1472562678,1931,1791,1931,1472562752,2,0
1472652043,1931,1838,1931,1472652059,2,0
1472652043,1931,1838,1931,1472652078,2,0
1472652043,1931,1838,1931,1472652080,2,0
1472652043,1931,1838,1931,1472652081,2,0
1472652043,1931,1838,1931,1472652196,2,0
1472652043,1931,1838,1931,1472652198,2,0
1472671002,1931,1931,1838,1472671184,8,0
1472671002,1931,1931,1838,1472671185,4,0
1472671002,1931,1931,1838,1472671186,4,0
1472671002,1931,1931,1838,1472671456,4,0
1472671002,1931,1931,1838,1472671458,4,0
1472671002,1931,1931,1931,1472671002,2,0
1472671184,1931,1838,1931,1472671273,4,0
1472671184,1931,1838,1931,1472671279,4,0
1472671185,1931,1838,1931,1472671273,2,0
1472671185,1931,1838,1931,1472671279,2,0
1472671186,1931,1838,1931,1472671273,2,0
1472671186,1931,1838,1931,1472671279,2,0
1472671273,1838,1931,1838,1472671456,2,0
1472671273,1838,1931,1838,1472671458,2,0
1472671279,1838,1931,1838,1472671456,2,0
1472671279,1838,1931,1838,1472671458,2,0
1472766070,1773,1766,1773,1472766102,2,0
1472766070,1773,1766,1773,1472766162,2,0
1472766070,1773,1766,1773,1472766560,2,0
1472766070,1773,1766,1773,1472766566,2,0
1472766102,1766,1773,1766,1472766158,2,0
1472766102,1766,1773,1766,1472766159,2,0
1472766158,1773,1766,1773,1472766162,2,0
1472766158,1773,1766,1773,1472766560,2,0
1472766158,1773,1766,1773,1472766566,2,0
1472766159,1773,1766,1773,1472766162,2,0
1472766159,1773,1766,1773,1472766560,2,0
1472766159,1773,1766,1773,1472766566,2,0
1472767880,1838,1931,1838,1472768419,2,0
1472767880,1838,1931,1838,1472768421,2,0
1472767882,1838,1931,1838,1472768419,2,0
1472767882,1838,1931,1838,1472768421,2,0
1472767888,1838,1931,1838,1472768419,2,0
1472767888,1838,1931,1838,1472768421,2,0
1472767890,1838,1931,1838,1472768419,2,0
1472767890,1838,1931,1838,1472768421,2,0
1472768419,1931,1838,1931,1472768454,2,0
1472768419,1931,1838,1931,1472768460,2,0
1472768421,1931,1838,1931,1472768454,2,0
1472768421,1931,1838,1931,1472768460,2,0
1472820629,2058,1935,1931,1472821694,6,0
1472820629,2058,1935,1931,1472821695,6,0
1472821694,1935,1931,1935,1472821722,2,0
1472821694,1935,1931,1935,1472821724,2,0
1472821694,1935,1931,1935,1472821725,2,0
1472821695,1935,1931,1935,1472821722,2,0
1472821695,1935,1931,1935,1472821724,2,0
1472821695,1935,1931,1935,1472821725,2,0
1472842313,1935,2014,1935,1472842377,2,0
1472849965,1765,1766,1765,1472849971,2,0
1472849965,1765,1766,1765,1472849980,2,0
1472849965,1765,1766,1765,1472849984,2,0
1472849965,1765,1766,1765,1472850067,2,0
1472849966,1765,1766,1765,1472849971,2,0
1472849966,1765,1766,1765,1472849980,2,0
1472849966,1765,1766,1765,1472849984,2,0
1472849966,1765,1766,1765,1472850067,2,0
1472849967,1765,1766,1765,1472849971,2,0
1472849967,1765,1766,1765,1472849980,2,0
1472849967,1765,1766,1765,1472849984,2,0
1472849967,1765,1766,1765,1472850067,2,0
1472849971,1766,1765,1766,1472850062,2,0
1472849971,1766,1765,1766,1472850063,2,0
1472849980,1766,1765,1766,1472850062,2,0
1472849980,1766,1765,1766,1472850063,2,0
1472849984,1766,1765,1766,1472850062,2,0
1472849984,1766,1765,1766,1472850063,2,0
1472850062,1765,1766,1765,1472850067,2,0
1472850063,1765,1766,1765,1472850067,2,0
1472852213,1773,1766,1773,1472852538,4,0
1472852213,1773,1766,1773,1472852540,4,0
1472904947,1931,1791,1931,1472905032,2,0
1472904947,1931,1791,1931,1472905036,2,0
1472904951,1931,1791,1931,1472905032,2,0
1472904951,1931,1791,1931,1472905036,2,0
1472905032,1791,1931,1791,1472905067,2,0
1472905032,1791,1931,1791,1472905071,4,0
1472905032,1791,1931,1791,1472905081,2,0
1472905036,1791,1931,1791,1472905067,2,0
1472905036,1791,1931,1791,1472905071,4,0
1472905036,1791,1931,1791,1472905081,2,0
1472919011,1766,1773,1766,1472919062,4,0
1472919011,1766,1773,1766,1472919578,4,0
1472919012,1766,1773,1766,1472919062,4,0
1472919012,1766,1773,1766,1472919578,4,0
1472993194,1765,1766,1765,1472993200,2,0
1472993194,1765,1766,1765,1472994965,2,0
1472993194,1765,1766,1765,1472994971,2,0
1472993196,1765,1766,1765,1472993200,4,0
1472993196,1765,1766,1765,1472994965,4,0
1472993196,1765,1766,1765,1472994971,4,0
1472994965,1766,1765,1766,1472995026,2,0
1472994965,1766,1765,1766,1472995028,2,0
1472994965,1766,1765,1766,1472995029,2,0
1472994971,1766,1765,1766,1472995026,2,0
1472994971,1766,1765,1766,1472995028,2,0
1472994971,1766,1765,1766,1472995029,2,0
1472995026,1765,1766,1765,1472995033,2,0
1472995028,1765,1766,1765,1472995033,2,0
1472995029,1765,1766,1765,1472995033,2,0
1473017541,1766,1788,1766,1473019054,2,0
1473017541,1766,1788,1766,1473019056,2,0
1473017541,1766,1788,1766,1473019057,2,0
1473017543,1766,1788,1766,1473019054,2,0
1473017543,1766,1788,1766,1473019056,2,0
1473017543,1766,1788,1766,1473019057,2,0
1473018938,1766,1788,1766,1473019054,2,0
1473018938,1766,1788,1766,1473019056,2,0
1473018938,1766,1788,1766,1473019057,2,0
1473019010,1766,1788,1766,1473019054,2,0
1473019010,1766,1788,1766,1473019056,2,0
1473019010,1766,1788,1766,1473019057,2,0
1473075865,1931,1842,1931,1473075937,2,0
1473075937,1842,1931,1842,1473075967,2,0
1473092016,1791,1931,1791,1473092588,2,0
1473092016,1791,1931,1791,1473092589,2,0
1473092016,1791,1931,1791,1473092664,2,0
1473092016,1791,1931,1791,1473092665,2,0
1473092017,1791,1931,1791,1473092588,2,0
1473092017,1791,1931,1791,1473092589,2,0
1473092017,1791,1931,1791,1473092664,2,0
1473092017,1791,1931,1791,1473092665,2,0
1473092588,1931,1791,1931,1473092664,2,0
1473092588,1931,1791,1931,1473092696,2,0
1473092589,1931,1791,1931,1473092664,2,0
1473092589,1931,1791,1931,1473092696,2,0
1473092664,1791,1931,1791,1473092664,2,0
1473092664,1791,1931,1791,1473092665,2,0
1473092664,1931,1791,1931,1473092696,2,0
1473092665,1931,1791,1931,1473092696,2,0
1473112141,1838,1931,1838,1473112158,2,0
1473112141,1838,1931,1838,1473112167,2,0
1473112141,1838,1931,1838,1473112250,2,0
1473112141,1838,1931,1838,1473112251,2,0
1473112155,1838,1931,1838,1473112158,2,0
1473112155,1838,1931,1838,1473112167,2,0
1473112155,1838,1931,1838,1473112250,2,0
1473112155,1838,1931,1838,1473112251,2,0
1473112158,1931,1838,1931,1473112239,2,0
1473112167,1931,1838,1931,1473112239,2,0
1473112239,1838,1931,1838,1473112250,2,0
1473112239,1838,1931,1838,1473112251,2,0
1473190284,1773,1766,1773,1473190548,4,0
1473190284,1773,1766,1773,1473190655,4,0
1473190284,1773,1766,1773,1473191277,4,0
1473197310,1931,1842,1931,1473197369,2,0
1473197310,1931,1842,1931,1473197389,2,0
1473197310,1931,1842,1931,1473197414,2,0
1473197313,1931,1842,1931,1473197369,2,0
1473197313,1931,1842,1931,1473197389,2,0
1473197313,1931,1842,1931,1473197414,2,0
1473197330,1931,1842,1931,1473197369,2,0
1473197330,1931,1842,1931,1473197389,2,0
1473197330,1931,1842,1931,1473197414,2,0
1473197369,1842,1931,1842,1473197398,2,0
1473197389,1842,1931,1842,1473197398,2,0
1473197398,1931,1842,1931,1473197414,2,0
1473200043,1765,1766,1765,1473200050,2,0
1473200045,1765,1766,1765,1473200050,4,0
1473239521,1862,1766,1765,1473241296,2,0
1473239521,1862,1766,1765,1473241302,2,0
1473241296,1766,1765,1766,1473241615,2,0
1473241296,1766,1765,1766,1473241617,2,0
1473241302,1766,1765,1766,1473241615,2,0
1473241302,1766,1765,1766,1473241617,2,0
