timestamp,A,X,B,Y,esito_positivo,esito_negativo
1486916084,44831,43451,44831,43451,3,0
1486916085,44831,43451,44831,43451,3,0
1486916087,44831,43451,44831,43451,3,0
1486916093,44831,43451,44831,43451,3,0
1486916096,44831,43451,44831,43451,3,0
1486916098,44831,43451,44831,43451,3,0
1486916099,44831,43451,44831,43451,3,0
1486916100,44831,43451,44831,43451,3,0
1486916101,44831,43451,44831,43451,3,0
1486916102,44831,43451,44831,43451,3,0
1486916103,44831,43451,44831,43451,3,0
1486916106,44831,43451,44831,43451,3,0
1486916112,44831,43451,44831,43451,3,0
1486916115,44831,43451,44831,43451,3,0
1486916117,44831,43451,44831,43451,3,0
1486916118,44831,43451,44831,43451,3,0
1486916119,44831,43451,44831,43451,3,0
1486916120,44831,43451,44831,43451,3,0
1486916121,44831,43451,44831,43451,3,0
1486916122,44831,43451,44831,43451,3,0
1486916125,44831,43451,44831,43451,3,0
1486916131,44831,43451,44831,43451,3,0
1486916133,44831,43451,44831,43451,3,0
1486916136,44831,43451,44831,43451,3,0
1486916137,44831,43451,44831,43451,3,0
1486916138,44831,43451,44831,43451,3,0
1486916139,44831,43451,44831,43451,3,0
1486916140,44831,43451,44831,43451,3,0
1486916141,44831,43451,44831,43451,3,0
1486916144,44831,43451,44831,43451,3,0
1486916150,44831,43451,44831,43451,3,0
1486916152,44831,43451,44831,43451,3,0
1486916155,44831,43451,44831,43451,3,0
1486916156,44831,43451,44831,43451,3,0
1486916157,44831,43451,44831,43451,3,0
1486916158,44831,43451,44831,43451,3,0
1486916159,44831,43451,44831,43451,3,0
1486916160,44831,43451,44831,43451,3,0
1486916163,44831,43451,44831,43451,3,0
1486916169,44831,43451,44831,43451,3,0
1486916171,44831,43451,44831,43451,3,0
1486916174,44831,43451,44831,43451,3,0
1486916175,44831,43451,44831,43451,3,0
1486916176,44831,43451,44831,43451,3,0
1486916177,44831,43451,44831,43451,3,0
1486916178,44831,43451,44831,43451,3,0
1486916179,44831,43451,44831,43451,3,0
1486916182,44831,43451,44831,43451,3,0
1486916187,44831,43451,44831,43451,3,0
1486916190,44831,43451,44831,43451,3,0
1486916192,44831,43451,44831,43451,3,0
1486916193,44831,43451,44831,43451,3,0
1486916194,44831,43451,44831,43451,3,0
1486916195,44831,43451,44831,43451,3,0
1486916196,44831,43451,44831,43451,3,0
1486916197,44831,43451,44831,43451,3,0
1486916200,44831,43451,44831,43451,3,0
1486916206,44831,43451,44831,43451,3,0
1486916209,44831,43451,44831,43451,3,0
1486916211,44831,43451,44831,43451,3,0
1486916212,44831,43451,44831,43451,3,0
1486916213,44831,43451,44831,43451,3,0
1486916214,44831,43451,44831,43451,3,0
1486916215,44831,43451,44831,43451,3,0
1486916216,44831,43451,44831,43451,3,0
1486916219,44831,43451,44831,43451,3,0
1486916225,44831,43451,44831,43451,3,0
1486916228,44831,43451,44831,43451,3,0
1486916230,44831,43451,44831,43451,3,0
1486916231,44831,43451,44831,43451,3,0
1486916232,44831,43451,44831,43451,3,0
1486916233,44831,43451,44831,43451,3,0
1486916234,44831,43451,44831,43451,3,0
1486916235,44831,43451,44831,43451,3,0
1486916238,44831,43451,44831,43451,3,0
1486916244,44831,43451,44831,43451,3,0
1486916246,44831,43451,44831,43451,3,0
1486916249,44831,43451,44831,43451,3,0
1486916250,44831,43451,44831,43451,3,0
1486916251,44831,43451,44831,43451,3,0
1486916252,44831,43451,44831,43451,3,0
1486916253,44831,43451,44831,43451,3,0
1486916254,44831,43451,44831,43451,3,0
1486916257,44831,43451,44831,43451,3,0
1486916262,44831,43451,44831,43451,3,0
1486916265,44831,43451,44831,43451,3,0
1486916268,44831,43451,44831,43451,3,0
1486916269,44831,43451,44831,43451,3,0
1486916270,44831,43451,44831,43451,3,0
1486916271,44831,43451,44831,43451,3,0
1486916272,44831,43451,44831,43451,3,0
1486916273,44831,43451,44831,43451,3,0
1486916276,44831,43451,44831,43451,3,0
1486916282,44831,43451,44831,43451,3,0
1486916284,44831,43451,44831,43451,3,0
1486916287,44831,43451,44831,43451,3,0
1486916288,44831,43451,44831,43451,3,0
1486916289,44831,43451,44831,43451,3,0
1486916290,44831,43451,44831,43451,3,0
1486916291,44831,43451,44831,43451,3,0
1486916292,44831,43451,44831,43451,3,0
1486916295,44831,43451,44831,43451,3,0
1486916300,44831,43451,44831,43451,3,0
1486916303,44831,43451,44831,43451,3,0
1486916305,44831,43451,44831,43451,3,0
1486916306,44831,43451,44831,43451,3,0
1486916307,44831,43451,44831,43451,3,0
1486916308,44831,43451,44831,43451,3,0
1486916309,44831,43451,44831,43451,3,0
1486916310,44831,43451,44831,43451,3,0
1486916313,44831,43451,44831,43451,3,0
1486916319,44831,43451,44831,43451,3,0
1486916322,44831,43451,44831,43451,3,0
1486916324,44831,43451,44831,43451,3,0
1486916326,44831,43451,44831,43451,3,0
1486916327,44831,43451,44831,43451,3,0
1486916335,44831,43451,44831,43451,3,0
1486916397,44831,43451,44831,43451,3,0
1486916405,44831,43451,44831,43451,3,0
1486916469,44831,43451,44831,43451,3,0
1486917646,45315,7982,45315,7982,3,0
1486921678,43904,34666,43904,34666,3,0
1486921679,43904,34666,43904,34666,3,0
1486942119,43302,2072,43302,2072,3,6
1487003009,46446,1954,43514,1954,2,1
1487006785,46496,1954,46496,1954,3,0
1487008097,46496,1954,46496,1954,3,0
1487018677,43511,1954,34432,1954,2,1
1487019750,34432,1954,34432,1954,2,1
1487077351,35538,1955,35467,1955,3,0
1487107107,2086,34634,2086,34634,3,0
1487107140,43877,34634,2086,34634,3,0
1487185564,45367,35433,45367,35433,3,0
1487185566,45367,35433,45367,35433,3,0
1487187021,45367,35433,45367,35433,3,0
1487187022,45367,35433,45367,35433,3,0
1487193930,45368,35433,45368,35433,3,0
1487193932,45368,35433,45368,35433,3,0
1487194121,45368,35433,45368,35433,3,0
1487194123,45368,35433,45368,35433,3,0
1487199868,45368,35433,45367,35433,3,0
1487199870,45368,35433,45367,35433,3,0
1487199893,45367,35433,45367,35433,3,0
1487199893,45367,35433,45368,35433,3,0
1487199895,45367,35433,45367,35433,3,0
1487199895,45367,35433,45368,35433,3,0
1487199935,45367,35433,45367,35433,3,0
1487199935,45367,35433,45368,35433,3,0
1487199937,45367,35433,45367,35433,3,0
1487199937,45367,35433,45368,35433,3,0
1487200050,45368,35433,45367,35433,3,0
1487200050,45368,35433,45368,35433,3,0
1487200052,45368,35433,45367,35433,3,0
1487200052,45368,35433,45368,35433,3,0
1487200940,45367,35433,45368,35433,3,0
1487201774,45368,35433,45368,35433,3,0
1487201776,45368,35433,45368,35433,3,0
1487272076,45368,35433,45368,35433,3,0
1487272079,45368,35433,45368,35433,3,0
1487272261,45368,35433,45368,35433,3,0
1487272264,45368,35433,45368,35433,3,0
1487277087,45368,35433,45368,35433,3,0
1487277089,45368,35433,45368,35433,3,0
1487277203,45368,35433,45368,35433,3,0
1487277205,45368,35433,45368,35433,3,0
1487436281,45317,7982,45311,7982,3,0
1487436396,45317,7982,45311,7982,3,0
1487456401,45368,35433,45368,35433,3,0
1487456403,45368,35433,45368,35433,3,0
1487456588,45368,35433,45368,35433,3,0
1487456590,45368,35433,45368,35433,3,0
1487464913,45368,35433,45368,35433,3,0
1487464916,45368,35433,45368,35433,3,0
1487465094,45368,35433,45368,35433,3,0
1487465096,45368,35433,45368,35433,3,0
1487507905,45316,7982,45316,7982,3,0
1487544567,45391,35433,45371,35433,3,0
1487544569,45391,35433,45371,35433,3,0
1487544830,45371,35433,45371,35433,3,0
1487547618,45368,35433,45368,35433,3,0
1487547620,45368,35433,45368,35433,3,0
1487547739,45368,35433,45368,35433,3,0
1487547741,45368,35433,45368,35433,3,0
1487683993,45311,7982,45311,7982,3,0
1487752921,8026,8171,8026,8171,3,0
1487760255,8026,8171,8026,8171,3,0
1487778784,45317,7982,45317,7982,3,0
1487779866,45317,7982,45317,7982,3,0
1487846563,45369,35433,45369,35433,3,0
1487846566,45369,35433,45369,35433,3,0
1487846631,45369,35433,45369,35433,3,0
1487942683,35608,8171,35608,8171,3,0
1487942726,35608,8171,35608,8171,3,0
1487942832,35608,8171,35608,8171,3,0
1487942881,35608,8171,35608,8171,3,0
1487942913,35608,8171,35608,8171,3,0
1487949478,35608,8171,35608,8171,3,0
1487949501,35608,8171,35608,8171,3,0
1487949556,35608,8171,35608,8171,3,0
1487949563,35608,8171,35608,8171,3,0
1488195463,35631,8042,35631,8042,3,0
1488195469,35631,8042,35631,8042,3,0
1488197410,35631,8042,35631,8042,3,0
1488197411,35631,8042,35631,8042,3,0
1488197452,35631,8042,35631,8042,3,0
1488197453,35631,8042,35631,8042,3,0
1488198799,35631,8042,35631,8042,3,0
1488198804,35631,8042,35631,8042,3,0
1488363676,4688,1765,4689,1765,3,0
1488363818,4688,1765,4689,1765,3,0
1488371982,35645,35646,35645,35646,3,0
1488371982,35645,35646,35647,35646,3,0
1488371986,35645,35646,35645,35646,3,0
1488371986,35645,35646,35647,35646,3,0
1488371995,35645,35646,35645,35646,3,0
1488371995,35645,35646,35647,35646,3,0
1488371999,35645,35646,35645,35646,3,0
1488371999,35645,35646,35647,35646,3,0
1488373514,35647,35646,35647,35646,3,0
1488373720,35647,35646,35647,35646,3,0
1488373838,35645,35646,35647,35646,3,0
1488373842,35645,35646,35647,35646,3,0
1488373863,35645,35646,35647,35646,3,0
1488373869,35645,35646,35647,35646,3,0
1488373941,35645,35646,35647,35646,3,0
1488373947,35645,35646,35647,35646,3,0
1488374856,35647,35646,35645,35646,3,0
1488374856,35647,35646,35647,35646,3,0
1488375213,35647,35646,35645,35646,3,0
1488375213,35647,35646,35647,35646,3,0
1488375271,35647,35646,35645,35646,3,0
1488375300,4688,1765,4688,1765,3,0
1488383900,35645,35646,35645,35646,3,0
1488384037,35645,35646,35645,35646,3,0
1488385490,35645,35646,35645,35646,3,0
1488385494,35645,35646,35645,35646,3,0
1488385568,35645,35646,35645,35646,3,0
1488385572,35645,35646,35645,35646,3,0
1488385576,35645,35646,35645,35646,3,0
1488385937,4688,1765,4688,1765,3,0
1488386977,4688,1765,4688,1765,3,0
1488387089,4688,1765,4688,1765,3,0
1488404884,4688,1765,4688,1765,3,0
1488404904,4688,1765,4688,1765,3,0
1488404977,4688,1765,4688,1765,3,0
1488446108,4688,1765,4688,1765,3,0
1488446381,4688,1765,4688,1765,3,0
1488462953,4688,1765,4688,1765,3,0
1488464876,4688,1765,4688,1765,3,0
1488477263,4688,1765,4688,1765,3,0
1488483840,35645,35646,35645,35646,3,0
1488483844,35645,35646,35645,35646,3,0
1488483886,35645,35646,35645,35646,3,0
1488483890,35645,35646,35645,35646,3,0
1488487966,4688,1765,4688,1765,3,0
1488488965,4688,1765,4688,1765,3,0
1488489457,4688,1765,4688,1765,3,0
1488491070,4688,1765,4688,1765,3,0
1488491280,4688,1765,4688,1765,3,0
1488491718,4688,1765,4688,1765,3,0
1488491719,4688,1765,4688,1765,3,0
1488492142,4688,1765,4688,1765,3,0
1488492434,4688,1765,4688,1765,3,0
1488526676,4688,1765,4688,1765,3,0
1488528632,4688,1765,4688,1765,3,0
1488529445,4688,1765,4688,1765,3,0
1488529626,4688,1765,4688,1765,3,0
1488535082,4697,1765,4697,1765,3,0
1488540509,35645,35646,35645,35646,3,0
1488540512,35645,35646,35645,35646,3,0
1488541136,35645,35646,35645,35646,3,0
1488541141,35645,35646,35645,35646,3,0
1488547668,4688,1765,4688,1765,3,0
1488547939,4688,1765,4688,1765,3,0
1488548575,4688,1765,4688,1765,3,0
1488548813,4688,1765,4688,1765,3,0
1488549073,4688,1765,4688,1765,3,0
1488549171,1854,1765,4688,1765,3,0
1488549464,4688,1765,4688,1765,3,0
1488550377,35645,35646,35645,35646,3,0
1488550380,35645,35646,35645,35646,3,0
1488550486,35645,35646,35645,35646,3,0
1488550490,35645,35646,35645,35646,3,0
1488559012,35645,35646,35645,35646,3,0
1488559016,35645,35646,35645,35646,3,0
1488559831,35645,35646,35645,35646,3,0
1488559836,35645,35646,35645,35646,3,0
1488564507,35645,35646,35645,35646,3,0
1488564511,35645,35646,35645,35646,3,0
1488564515,35645,35646,35645,35646,3,0
1488564518,35645,35646,35645,35646,3,0
1488564525,35645,35646,35645,35646,3,0
1488564529,35645,35646,35645,35646,3,0
1488565157,35645,35646,35645,35646,3,0
1488565161,35645,35646,35645,35646,3,0
1488565894,4688,1765,4688,1765,3,0
1488567327,4688,1765,4688,1765,3,0
1488567968,4688,1765,4688,1765,3,0
1488581523,35447,1955,34690,1955,3,0
1488625592,4688,1765,4688,1765,3,0
1488625999,4688,1765,4688,1765,3,0
1488628575,4718,1765,4688,1765,3,0
1488629438,4688,1765,4688,1765,3,0
1488629673,4688,1765,4688,1765,3,0
1488635118,4688,1765,4688,1765,3,0
1488636925,4688,1765,4688,1765,3,0
1488646296,4688,1765,4688,1765,3,0
1488654880,4688,1765,4688,1765,3,0
1488655074,4688,1765,4688,1765,3,0
1488705260,4688,1765,4688,1765,3,0
1488705738,4688,1765,4688,1765,3,0
1488706899,4688,1765,4688,1765,3,0
1488721048,45409,1953,45409,1953,3,0
1488721049,45409,1953,45409,1953,3,0
1488721742,4688,1765,4688,1765,3,0
1488721831,45409,1953,45409,1953,3,0
1488721832,45409,1953,45409,1953,3,0
1488722272,35645,35646,35645,35646,3,0
1488722410,35645,35646,35645,35646,3,0
1488722444,4688,1765,4688,1765,3,0
1488722689,4688,1765,4688,1765,3,0
1488727703,4688,1765,4688,1765,3,0
1488728043,4688,1765,4688,1765,3,0
1488728270,4688,1765,4688,1765,3,0
1488728527,4688,1765,4688,1765,3,0
1488729689,4688,1765,4688,1765,3,0
1488732236,35475,1955,35503,1955,3,0
1488732948,35503,1955,35503,1955,3,0
1488733704,35503,1955,35503,1955,3,0
1488741705,4688,1765,4688,1765,3,0
1488745551,35648,35646,35648,35646,3,0
1488748474,4688,1765,4688,1765,3,0
1488749750,4688,1765,4688,1765,3,0
1488751717,4688,1765,4688,1765,3,0
1488751924,4688,1765,4688,1765,3,0
1488752526,4688,1765,4688,1765,3,0
1488799288,4697,1765,4697,1765,3,0
1488809566,45311,7982,45311,7982,3,0
1488810176,4688,1765,4688,1765,3,0
1488816629,8206,1765,4688,1765,3,0
1488817998,4688,1765,4688,1765,3,0
1488819069,4688,1765,4688,1765,3,0
1488819335,4688,1765,4688,1765,3,0
1488819341,4688,1765,4688,1765,3,0
1488820102,4688,1765,4688,1765,3,0
1488820820,8207,1765,4688,1765,3,0
1488821239,4688,1765,4688,1765,3,0
1488821917,4688,1765,4688,1765,3,0
1488822354,4688,1765,4688,1765,3,0
1488822478,4688,1765,4688,1765,3,0
1488822650,4688,1765,4688,1765,3,0
1488835531,4688,1765,4688,1765,3,0
1488878497,4688,1765,4688,1765,3,0
1488878621,4688,1765,4688,1765,3,0
1488878758,4688,1765,4688,1765,3,0
1488882923,4688,1765,4688,1765,3,0
1488883089,4688,1765,4688,1765,3,0
1488900201,1898,8171,1956,8171,3,0
1488907223,4688,1765,4688,1765,3,0
1488909211,8209,1765,4688,1765,3,0
1488910150,4688,1765,4688,1765,3,0
1488910752,4688,1765,4688,1765,3,0
1488915051,35464,1955,35464,1955,3,0
1488915536,35464,1955,35464,1955,3,0
1488921173,8210,1765,4688,1765,3,0
1488921271,4688,1765,4688,1765,3,0
1488921593,4688,1765,4688,1765,3,0
1488921838,4688,1765,4688,1765,3,0
1488922462,4688,1765,4688,1765,3,0
1488923320,4688,1765,4688,1765,3,0
1488924118,4688,1765,4688,1765,3,0
1488979311,4688,1765,4688,1765,3,0
1488979515,4688,1765,4688,1765,3,0
1488979584,4688,1765,4688,1765,3,0
1488980075,4688,1765,4688,1765,3,0
1488981345,4688,1765,4688,1765,3,0
1488981756,4688,1765,4688,1765,3,0
1488982319,4702,1765,4688,1765,3,0
1488982940,4688,1765,4688,1765,3,0
1488996139,8213,1765,4688,1765,3,0
1488997155,4688,1765,4688,1765,3,0
1489005896,45406,1953,45406,1953,3,0
1489005897,45406,1953,45406,1953,3,0
1489008809,4688,1765,4688,1765,3,0
1489008908,4688,1765,4688,1765,3,0
1489009023,4688,1765,4688,1765,3,0
1489032368,4688,1765,4688,1765,3,0
1489032476,4688,1765,4688,1765,3,0
1489032613,4688,1765,4688,1765,3,0
1489032773,4688,1765,4688,1765,3,0
1489032917,4688,1765,4688,1765,3,0
1489033032,4688,1765,4688,1765,3,0
1489033176,4688,1765,4688,1765,3,0
1489051911,4688,1765,4688,1765,3,0
1489053904,4688,1765,4688,1765,3,0
1489054044,4688,1765,4688,1765,3,0
1489054506,4688,1765,4688,1765,3,0
1489054630,4688,1765,4688,1765,3,0
1489054729,4688,1765,4688,1765,3,0
1489054900,4688,1765,4688,1765,3,0
1489055047,4688,1765,4688,1765,3,0
1489055146,4688,1765,4688,1765,3,0
1489056779,35464,1955,35464,1955,3,0
1489056781,35464,1955,35464,1955,3,0
1489058006,35464,1955,35464,1955,3,0
1489058008,35464,1955,35464,1955,3,0
1489062419,35511,1955,35511,1955,3,0
1489075869,4688,1765,4688,1765,3,0
1489076076,4688,1765,4688,1765,3,0
1489079902,4688,1765,4688,1765,3,0
1489080628,8522,8520,8530,8520,3,0
1489080807,4688,1765,4688,1765,3,0
1489081466,4688,1765,4688,1765,3,0
1489081506,4710,1765,4688,1765,3,0
1489081884,4688,1765,4688,1765,3,0
1489081970,4688,1765,4688,1765,3,0
1489082446,4688,1765,4688,1765,3,0
1489082595,4688,1765,4688,1765,3,0
1489087095,8204,1765,4688,1765,3,0
1489089248,4697,1765,4688,1765,3,0
1489093838,4694,1765,4688,1765,3,0
1489093838,4694,1765,8849,1765,3,0
1489093904,4688,1765,4688,1765,3,0
1489093904,4688,1765,8849,1765,3,0
1489094119,4694,1765,4688,1765,3,0
1489094119,4694,1765,8849,1765,3,0
1489094410,4688,1765,4688,1765,3,0
1489094410,4688,1765,8849,1765,3,0
1489094439,8849,1765,4688,1765,3,0
1489094439,8849,1765,8849,1765,3,0
1489094923,4688,1765,4688,1765,3,0
1489130249,4688,1765,4688,1765,3,0
1489130363,4688,1765,4688,1765,3,0
1489130650,4688,1765,4688,1765,3,0
1489137767,4688,1765,4688,1765,3,0
1489139253,4688,1765,4688,1765,3,0
1489139573,4688,1765,4688,1765,3,0
1489140015,4688,1765,4688,1765,3,0
1489145821,4688,1765,4688,1765,3,0
1489145837,4688,1765,4688,1765,3,0
1489155426,4688,1765,4688,1765,3,0
1489156556,4688,1765,4688,1765,3,0
1489156556,4688,1765,8205,1765,3,0
1489156572,4688,1765,4688,1765,3,0
1489156572,4688,1765,8205,1765,3,0
1489156785,4688,1765,4688,1765,3,0
1489156785,4688,1765,8205,1765,3,0
1489156973,4688,1765,4688,1765,3,0
1489156973,4688,1765,8205,1765,3,0
1489156976,4688,1765,4688,1765,3,0
1489156976,4688,1765,8205,1765,3,0
1489157737,4688,1765,4688,1765,3,0
1489157737,8205,1765,4688,1765,3,0
1489167985,35439,1955,1896,1955,3,0
1489170820,8215,1765,4688,1765,3,0
1489172191,4688,1765,4688,1765,3,0
1489181077,4688,1765,4688,1765,3,0
1489230327,4688,1765,4688,1765,3,0
1489230328,4688,1765,4688,1765,3,0
1489230343,4688,1765,4688,1765,3,0
1489230425,4688,1765,4688,1765,3,0
1489231716,4688,1765,4688,1765,3,0
1489231942,4688,1765,4688,1765,3,0
1489232929,4688,1765,4688,1765,3,0
1489232944,4688,1765,4688,1765,3,0
1489233719,35439,1955,35439,1955,3,0
1489233721,35439,1955,35439,1955,3,0
1489233735,35439,1955,35439,1955,3,0
1489233737,35439,1955,35439,1955,3,0
1489265278,4688,1765,4688,1765,3,0
1489266149,4688,1765,4688,1765,3,0
1489267906,4688,1765,4688,1765,3,0
1489267929,7786,11,7637,11,3,0
1489268767,4688,1765,4688,1765,3,0
1489270542,4688,1765,4688,1765,3,0
1489272714,45406,1953,45406,1953,3,0
1489273440,45406,1953,45406,1953,3,0
1489273975,45406,1953,45406,1953,3,0
1489302545,4688,1765,4688,1765,3,0
1489302603,4688,1765,4688,1765,3,0
1489302741,4688,1765,4688,1765,3,0
1489302879,4688,1765,4688,1765,3,0
1489308119,4688,1765,4688,1765,3,0
1489309388,4688,1765,4688,1765,3,0
1489315581,4688,1765,4688,1765,3,0
1489316432,4688,1765,4688,1765,3,0
1489322249,1776,1765,4688,1765,3,0
1489322599,1776,1765,4688,1765,3,0
1489323376,4688,1765,4688,1765,3,0
1489336603,4697,1765,4688,1765,3,0
1489336603,4697,1765,4697,1765,3,0
1489336719,4697,1765,4688,1765,3,0
1489336719,4697,1765,4697,1765,3,0
1489336773,4710,1765,4688,1765,3,0
1489337773,4688,1765,4688,1765,3,0
1489337914,4697,1765,4688,1765,3,0
1489337942,4697,1765,4688,1765,3,0
1489338397,4688,1765,4688,1765,3,0
1489349751,45374,35433,45374,35433,6,3
1489350589,4688,1765,4688,1765,3,0
1489351024,4688,1765,4688,1765,3,0
1489351676,4688,1765,4688,1765,3,0
1489399192,4688,1765,4688,1765,3,0
1489415783,4688,1765,4688,1765,3,0
1489419349,4688,1765,4688,1765,3,0
1489420039,4688,1765,4688,1765,3,0
1489420776,4688,1765,4688,1765,3,0
1489421066,4688,1765,4688,1765,3,0
1489425517,45311,7982,45311,7982,3,0
1489425518,45311,7982,45311,7982,3,0
1489438502,4688,1765,4688,1765,3,0
1489439115,4688,1765,4688,1765,3,0
1489439646,4688,1765,4688,1765,3,0
1489440038,4688,1765,4688,1765,3,0
1489440716,35516,1955,35516,1955,3,0
1489483136,4697,1765,4688,1765,3,0
1489483733,4688,1765,4688,1765,3,0
1489483918,4688,1765,4688,1765,3,0
1489484498,4688,1765,4688,1765,3,0
1489484591,4688,1765,4688,1765,3,0
1489484779,4688,1765,4698,1765,3,0
1489486670,4698,1765,1776,1765,3,0
1489486684,4698,1765,1776,1765,3,0
1489488900,8219,1765,1776,1765,3,0
1489491670,4718,1765,4688,1765,3,0
1489491955,4688,1765,4688,1765,3,0
1489498651,71,68,71,68,3,0
1489509286,4688,1765,4688,1765,3,0
1489509292,4688,1765,4688,1765,3,0
1489509653,4688,1765,4688,1765,3,0
1489510142,4716,1765,4688,1765,3,0
1489511230,35631,8042,35631,8042,3,0
1489511231,35631,8042,35631,8042,3,0
1489511330,4688,1765,4688,1765,3,0
1489511393,35631,8042,35631,8042,3,0
1489511394,35631,8042,35631,8042,3,0
1489517109,35456,1955,35562,1955,3,0
1489520006,35439,1955,35456,1955,3,0
1489520009,35439,1955,35456,1955,3,0
1489521130,35631,8042,35631,8042,3,0
1489521131,35631,8042,35631,8042,3,0
1489521136,35631,8042,35631,8042,3,0
1489521137,35631,8042,35631,8042,3,0
1489521319,35456,1955,35456,1955,3,0
1489521662,35456,1955,35456,1955,3,0
1489526172,8204,1765,4688,1765,3,0
1489529374,4688,1765,4688,1765,3,0
1489569148,4688,1765,4688,1765,3,0
1489571839,4697,1765,4697,1765,3,0
1489571946,4697,1765,4697,1765,3,0
1489580188,4688,1765,4688,1765,3,0
1489580731,4688,1765,4688,1765,3,0
1489594474,8222,1765,4688,1765,3,0
1489596431,4688,1765,4688,1765,3,0
1489596517,4688,1765,4688,1765,3,0
1489614780,4688,1765,4688,1765,3,0
1489614854,4688,1765,4688,1765,3,0
1489614977,4688,1765,4688,1765,3,0
1489626591,45378,35433,45378,35433,3,0
1489626593,45378,35433,45378,35433,3,0
1489626636,45378,35433,45378,35433,3,0
1489626638,45378,35433,45378,35433,3,0
1489626686,45378,35433,45378,35433,3,0
1489626688,45378,35433,45378,35433,3,0
1489626956,45378,35433,45378,35433,3,0
1489626959,45378,35433,45378,35433,3,0
1489627212,45378,35433,45378,35433,3,0
1489627213,45378,35433,45378,35433,3,0
1489627214,45378,35433,45378,35433,3,0
1489627216,45378,35433,45378,35433,3,0
1489651802,4697,1765,4688,1765,3,0
1489652199,4688,1765,4688,1765,3,0
1489654907,4716,1765,4688,1765,3,0
1489655333,8209,1765,4688,1765,3,0
1489656630,4688,1765,4688,1765,3,0
1489668286,4688,1765,4688,1765,3,0
1489668395,4688,1765,4688,1765,3,0
1489671355,4688,1765,4688,1765,3,0
1489671389,4688,1765,4688,1765,3,0
1489671468,4688,1765,4688,1765,3,0
1489671551,4688,1765,4688,1765,3,0
1489671600,4688,1765,4688,1765,3,0
1489687189,8180,8171,2020,8171,3,0
1489688704,4688,1765,4688,1765,3,0
1489688944,4688,1765,4688,1765,3,0
1489691413,4700,1765,4700,1765,3,0
1489691427,4700,1765,4700,1765,3,0
1489691754,4700,1765,4700,1765,3,0
1489694119,4688,1765,4688,1765,3,0
1489695527,1990,18,44895,18,3,0
1489701572,4688,1765,4688,1765,3,0
1489701658,4700,1765,4688,1765,3,0
1489701665,4688,1765,4688,1765,3,0
1489701887,4688,1765,4688,1765,3,0
1489736723,4688,1765,4688,1765,3,0
1489736877,4688,1765,4688,1765,3,0
1489737263,4688,1765,4688,1765,3,0
1489740273,1959,18,1959,18,3,0
1489740294,1959,18,1959,18,3,0
1489745114,4697,1765,4688,1765,3,0
1489756978,4697,1765,4697,1765,3,0
1489757460,4697,1765,4697,1765,3,0
1489757613,4697,1765,4697,1765,3,0
1489758353,4697,1765,4697,1765,3,0
1489758584,4697,1765,4697,1765,3,0
1489761980,4688,1765,4688,1765,3,0
1489762051,4688,1765,4688,1765,3,0
1489763069,4688,1765,4688,1765,3,0
1489763285,4688,1765,4688,1765,3,0
1489763711,4688,1765,4688,1765,3,0
1489767827,2016,1955,1896,1955,3,0
1489767829,1896,1955,1896,1955,3,0
1489768964,45311,7982,45311,7982,3,0
1489768965,45311,7982,45311,7982,3,0
1489774699,8522,8520,8522,8520,3,0
1489776903,4688,1765,4688,1765,3,0
1489777125,4688,1765,4688,1765,3,0
1489777319,4688,1765,4688,1765,3,0
1489777487,4688,1765,4688,1765,3,0
1489786043,4688,1765,4688,1765,3,0
1489787631,45311,7982,45311,7982,3,0
1489787632,45311,7982,45311,7982,3,0
1489796489,4688,1765,4688,1765,3,0
1489797353,4688,1765,4688,1765,3,0
1489797456,4688,1765,4688,1765,3,0
1489797543,4688,1765,4688,1765,3,0
1489801184,45374,35433,45374,35433,5,1
1489801660,45374,35433,45374,35433,3,0
1489801779,45374,35433,45374,35433,3,0
1489835645,4700,1765,4688,1765,3,0
1489836391,4688,1765,4688,1765,3,0
1489848506,4688,1765,4688,1765,3,0
1489848668,4688,1765,4688,1765,3,0
1489848885,4688,1765,4688,1765,3,0
1489849248,4688,1765,4688,1765,3,0
1489849463,4688,1765,4688,1765,3,0
1489849726,4688,1765,4688,1765,3,0
1489850098,4688,1765,4688,1765,3,0
1489850432,4688,1765,4688,1765,3,0
1489850561,4688,1765,4688,1765,3,0
1489850592,4688,1765,4688,1765,3,0
1489850645,4688,1765,4688,1765,3,0
1489850679,4688,1765,4688,1765,3,0
1489850755,4688,1765,4688,1765,3,0
1489851481,4688,1765,4688,1765,3,0
1489851618,4688,1765,4688,1765,3,0
1489852028,4688,1765,4688,1765,3,0
1489852085,4688,1765,4688,1765,3,0
1489852280,4688,1765,4688,1765,3,0
1489852506,4688,1765,4688,1765,3,0
1489852732,4688,1765,4688,1765,3,0
1489852888,4688,1765,4688,1765,3,0
1489852928,1776,1765,4688,1765,3,0
1489853216,4688,1765,4688,1765,3,0
1489853438,4688,1765,4688,1765,3,0
1489853736,4688,1765,4688,1765,3,0
1489854147,4688,1765,4688,1765,3,0
1489854176,4688,1765,4688,1765,3,0
1489854267,4688,1765,4688,1765,3,0
1489854289,4688,1765,4688,1765,3,0
1489854419,4688,1765,4688,1765,3,0
1489860996,4688,1765,4688,1765,3,0
1489862100,4688,1765,4688,1765,3,0
1489862514,4688,1765,4688,1765,3,0
1489863792,4688,1765,4688,1765,3,0
