timestamp,A,X,Y,timestamp2,esito_positivo
1471448810,44831,1931,1791,1471450473,2
1471448810,44831,1931,1791,1471450597,2
1471448810,44831,1931,1791,1471450598,2
1471448811,44831,1931,1791,1471450388,2
1471448811,44831,1931,1791,1471450389,2
1471448811,44831,1931,1791,1471450473,2
1471448811,44831,1931,1791,1471450473,2
1471448811,44831,1931,1791,1471450597,2
1471448811,44831,1931,1791,1471450598,2
1471448812,44831,1931,1791,1471450388,2
1471448812,44831,1931,1791,1471450389,2
1471448812,44831,1931,1791,1471450473,2
1471448812,44831,1931,1791,1471450473,2
1471448812,44831,1931,1791,1471450597,2
1471448812,44831,1931,1791,1471450598,2
1471448813,44831,1931,1791,1471450388,2
1471448813,44831,1931,1791,1471450389,2
1471448813,44831,1931,1791,1471450473,2
1471448813,44831,1931,1791,1471450473,2
1471448813,44831,1931,1791,1471450597,2
1471448813,44831,1931,1791,1471450598,2
1471448817,44831,1931,1791,1471450388,2
1471448817,44831,1931,1791,1471450389,2
1471448817,44831,1931,1791,1471450473,2
1471448817,44831,1931,1791,1471450473,2
1471448817,44831,1931,1791,1471450597,2
1471448817,44831,1931,1791,1471450598,2
1471448825,44831,1931,1791,1471450388,2
1471448825,44831,1931,1791,1471450389,2
1471448825,44831,1931,1791,1471450473,2
1471448825,44831,1931,1791,1471450473,2
1471448825,44831,1931,1791,1471450597,2
1471448825,44831,1931,1791,1471450598,2
1471448826,44831,1931,1791,1471450388,2
1471448826,44831,1931,1791,1471450389,2
1471448826,44831,1931,1791,1471450473,2
1471448826,44831,1931,1791,1471450473,2
1471448826,44831,1931,1791,1471450597,2
1471448826,44831,1931,1791,1471450598,2
1471448827,44831,1931,1791,1471450388,2
1471448827,44831,1931,1791,1471450389,2
1471448827,44831,1931,1791,1471450473,2
1471448827,44831,1931,1791,1471450473,2
1471448827,44831,1931,1791,1471450597,2
1471448827,44831,1931,1791,1471450598,2
1471448828,44831,1931,1791,1471450388,2
1471448828,44831,1931,1791,1471450389,2
1471448828,44831,1931,1791,1471450473,2
1471448828,44831,1931,1791,1471450473,2
1471448828,44831,1931,1791,1471450597,2
1471448828,44831,1931,1791,1471450598,2
1471448831,44831,1931,1791,1471450388,2
1471448831,44831,1931,1791,1471450389,2
1471448831,44831,1931,1791,1471450473,2
1471448831,44831,1931,1791,1471450473,2
1471448831,44831,1931,1791,1471450597,2
1471448831,44831,1931,1791,1471450598,2
1471448838,44831,1931,1791,1471450388,2
1471448838,44831,1931,1791,1471450389,2
1471448838,44831,1931,1791,1471450473,2
1471448838,44831,1931,1791,1471450473,2
1471448838,44831,1931,1791,1471450597,2
1471448838,44831,1931,1791,1471450598,2
1471448839,44831,1931,1791,1471450388,2
1471448839,44831,1931,1791,1471450389,2
1471448839,44831,1931,1791,1471450473,2
1471448839,44831,1931,1791,1471450473,2
1471448839,44831,1931,1791,1471450597,2
1471448839,44831,1931,1791,1471450598,2
1471448840,44831,1931,1791,1471450388,2
1471448840,44831,1931,1791,1471450389,2
1471448840,44831,1931,1791,1471450473,2
1471448840,44831,1931,1791,1471450473,2
1471448840,44831,1931,1791,1471450597,2
1471448840,44831,1931,1791,1471450598,2
1471448841,44831,1931,1791,1471450388,2
1471448841,44831,1931,1791,1471450389,2
1471448841,44831,1931,1791,1471450473,2
1471448841,44831,1931,1791,1471450473,2
1471448841,44831,1931,1791,1471450597,2
1471448841,44831,1931,1791,1471450598,2
1471448844,44831,1931,1791,1471450388,2
1471448844,44831,1931,1791,1471450389,2
1471448844,44831,1931,1791,1471450473,2
1471448844,44831,1931,1791,1471450473,2
1471448844,44831,1931,1791,1471450597,2
1471448844,44831,1931,1791,1471450598,2
1471448853,44831,1931,1791,1471450388,2
1471448853,44831,1931,1791,1471450389,2
1471448853,44831,1931,1791,1471450473,2
1471448853,44831,1931,1791,1471450473,2
1471448853,44831,1931,1791,1471450597,2
1471448853,44831,1931,1791,1471450598,2
1471448854,44831,1931,1791,1471450388,2
1471448854,44831,1931,1791,1471450389,2
1471448854,44831,1931,1791,1471450473,2
1471448854,44831,1931,1791,1471450473,2
1471448854,44831,1931,1791,1471450597,2
1471448854,44831,1931,1791,1471450598,2
1471448855,44831,1931,1791,1471450388,2
1471448855,44831,1931,1791,1471450389,2
1471448855,44831,1931,1791,1471450473,2
1471448855,44831,1931,1791,1471450473,2
1471448855,44831,1931,1791,1471450597,2
1471448855,44831,1931,1791,1471450598,2
1471448856,44831,1931,1791,1471450388,2
1471448856,44831,1931,1791,1471450389,2
1471448856,44831,1931,1791,1471450473,2
1471448856,44831,1931,1791,1471450473,2
1471448856,44831,1931,1791,1471450597,2
1471448856,44831,1931,1791,1471450598,2
1471448859,44831,1931,1791,1471450388,2
1471448859,44831,1931,1791,1471450389,2
1471448859,44831,1931,1791,1471450473,2
1471448859,44831,1931,1791,1471450473,2
1471448859,44831,1931,1791,1471450597,2
1471448859,44831,1931,1791,1471450598,2
1471448867,44831,1931,1791,1471450388,2
1471448867,44831,1931,1791,1471450389,2
1471448867,44831,1931,1791,1471450473,2
1471448867,44831,1931,1791,1471450473,2
1471448867,44831,1931,1791,1471450597,2
1471448867,44831,1931,1791,1471450598,2
1471448868,44831,1931,1791,1471450388,2
1471448868,44831,1931,1791,1471450389,2
1471448868,44831,1931,1791,1471450473,2
1471448868,44831,1931,1791,1471450473,2
1471448868,44831,1931,1791,1471450597,2
1471448868,44831,1931,1791,1471450598,2
1471448869,44831,1931,1791,1471450388,2
1471448869,44831,1931,1791,1471450389,2
1471448869,44831,1931,1791,1471450473,2
1471448869,44831,1931,1791,1471450473,2
1471448869,44831,1931,1791,1471450597,2
1471448869,44831,1931,1791,1471450598,2
1471448872,44831,1931,1791,1471450388,2
1471448872,44831,1931,1791,1471450389,2
1471448872,44831,1931,1791,1471450473,2
1471448872,44831,1931,1791,1471450473,2
1471448872,44831,1931,1791,1471450597,2
1471448872,44831,1931,1791,1471450598,2
1471448880,44831,1931,1791,1471450388,2
1471448880,44831,1931,1791,1471450389,2
1471448880,44831,1931,1791,1471450473,2
1471448880,44831,1931,1791,1471450473,2
1471448880,44831,1931,1791,1471450597,2
1471448880,44831,1931,1791,1471450598,2
1471448881,44831,1931,1791,1471450388,2
1471448881,44831,1931,1791,1471450389,2
1471448881,44831,1931,1791,1471450473,2
1471448881,44831,1931,1791,1471450473,2
1471448881,44831,1931,1791,1471450597,2
1471448881,44831,1931,1791,1471450598,2
1471448882,44831,1931,1791,1471450388,2
1471448882,44831,1931,1791,1471450389,2
1471448882,44831,1931,1791,1471450473,2
1471448882,44831,1931,1791,1471450473,2
1471448882,44831,1931,1791,1471450597,2
1471448882,44831,1931,1791,1471450598,2
1471448883,44831,1931,1791,1471450388,2
1471448883,44831,1931,1791,1471450389,2
1471448883,44831,1931,1791,1471450473,2
1471448883,44831,1931,1791,1471450473,2
1471448883,44831,1931,1791,1471450597,2
1471448883,44831,1931,1791,1471450598,2
1471448886,44831,1931,1791,1471450388,2
1471448886,44831,1931,1791,1471450389,2
1471448886,44831,1931,1791,1471450473,2
1471448886,44831,1931,1791,1471450473,2
1471448886,44831,1931,1791,1471450597,2
1471448886,44831,1931,1791,1471450598,2
1471448894,44831,1931,1791,1471450388,2
1471448894,44831,1931,1791,1471450389,2
1471448894,44831,1931,1791,1471450473,2
1471448894,44831,1931,1791,1471450473,2
1471448894,44831,1931,1791,1471450597,2
1471448894,44831,1931,1791,1471450598,2
1471448895,44831,1931,1791,1471450388,2
1471448895,44831,1931,1791,1471450389,2
1471448895,44831,1931,1791,1471450473,2
1471448895,44831,1931,1791,1471450473,2
1471448895,44831,1931,1791,1471450597,2
1471448895,44831,1931,1791,1471450598,2
1471448896,44831,1931,1791,1471450388,2
1471448896,44831,1931,1791,1471450389,2
1471448896,44831,1931,1791,1471450473,2
1471448896,44831,1931,1791,1471450473,2
1471448896,44831,1931,1791,1471450597,2
1471448896,44831,1931,1791,1471450598,2
1471448899,44831,1931,1791,1471450388,2
1471448899,44831,1931,1791,1471450389,2
1471448899,44831,1931,1791,1471450473,2
1471448899,44831,1931,1791,1471450473,2
1471448899,44831,1931,1791,1471450597,2
1471448899,44831,1931,1791,1471450598,2
1471448907,44831,1931,1791,1471450388,2
1471448907,44831,1931,1791,1471450389,2
1471448907,44831,1931,1791,1471450473,2
1471448907,44831,1931,1791,1471450473,2
1471448907,44831,1931,1791,1471450597,2
1471448907,44831,1931,1791,1471450598,2
1471448908,44831,1931,1791,1471450388,2
1471448908,44831,1931,1791,1471450389,2
1471448908,44831,1931,1791,1471450473,2
1471448908,44831,1931,1791,1471450473,2
1471448908,44831,1931,1791,1471450597,2
1471448908,44831,1931,1791,1471450598,2
1471448909,44831,1931,1791,1471450388,2
1471448909,44831,1931,1791,1471450389,2
1471448909,44831,1931,1791,1471450473,2
1471448909,44831,1931,1791,1471450473,2
1471448909,44831,1931,1791,1471450597,2
1471448909,44831,1931,1791,1471450598,2
1471448910,44831,1931,1791,1471450388,2
1471448910,44831,1931,1791,1471450389,2
1471448910,44831,1931,1791,1471450473,2
1471448910,44831,1931,1791,1471450473,2
1471448910,44831,1931,1791,1471450597,2
1471448910,44831,1931,1791,1471450598,2
1471448913,44831,1931,1791,1471450388,2
1471448913,44831,1931,1791,1471450389,2
1471448913,44831,1931,1791,1471450473,2
1471448913,44831,1931,1791,1471450473,2
1471448913,44831,1931,1791,1471450597,2
1471448913,44831,1931,1791,1471450598,2
1471448921,44831,1931,1791,1471450388,2
1471448921,44831,1931,1791,1471450389,2
1471448921,44831,1931,1791,1471450473,2
1471448921,44831,1931,1791,1471450473,2
1471448921,44831,1931,1791,1471450597,2
1471448921,44831,1931,1791,1471450598,2
1471448922,44831,1931,1791,1471450388,2
1471448922,44831,1931,1791,1471450389,2
1471448922,44831,1931,1791,1471450473,2
1471448922,44831,1931,1791,1471450473,2
1471448922,44831,1931,1791,1471450597,2
1471448922,44831,1931,1791,1471450598,2
1471448923,44831,1931,1791,1471450388,2
1471448923,44831,1931,1791,1471450389,2
1471448923,44831,1931,1791,1471450473,2
1471448923,44831,1931,1791,1471450473,2
1471448923,44831,1931,1791,1471450597,2
1471448923,44831,1931,1791,1471450598,2
1471448924,44831,1931,1791,1471450388,2
1471448924,44831,1931,1791,1471450389,2
1471448924,44831,1931,1791,1471450473,2
1471448924,44831,1931,1791,1471450473,2
1471448924,44831,1931,1791,1471450597,2
1471448924,44831,1931,1791,1471450598,2
1471448928,44831,1931,1791,1471450388,2
1471448928,44831,1931,1791,1471450389,2
1471448928,44831,1931,1791,1471450473,2
1471448928,44831,1931,1791,1471450473,2
1471448928,44831,1931,1791,1471450597,2
1471448928,44831,1931,1791,1471450598,2
1471448936,44831,1931,1791,1471450388,2
1471448936,44831,1931,1791,1471450389,2
1471448936,44831,1931,1791,1471450473,2
1471448936,44831,1931,1791,1471450473,2
1471448936,44831,1931,1791,1471450597,2
1471448936,44831,1931,1791,1471450598,2
1471448937,44831,1931,1791,1471450388,2
1471448937,44831,1931,1791,1471450389,2
1471448937,44831,1931,1791,1471450473,2
1471448937,44831,1931,1791,1471450473,2
1471448937,44831,1931,1791,1471450597,2
1471448937,44831,1931,1791,1471450598,2
1471448940,44831,1931,1791,1471450388,2
1471448940,44831,1931,1791,1471450389,2
1471448940,44831,1931,1791,1471450473,2
1471448940,44831,1931,1791,1471450473,2
1471448940,44831,1931,1791,1471450597,2
1471448940,44831,1931,1791,1471450598,2
1471448944,44831,1931,1791,1471450388,2
1471448944,44831,1931,1791,1471450389,2
1471448944,44831,1931,1791,1471450473,2
1471448944,44831,1931,1791,1471450473,2
1471448944,44831,1931,1791,1471450597,2
1471448944,44831,1931,1791,1471450598,2
1471448952,44831,1931,1791,1471450388,2
1471448952,44831,1931,1791,1471450389,2
1471448952,44831,1931,1791,1471450473,2
1471448952,44831,1931,1791,1471450473,2
1471448952,44831,1931,1791,1471450597,2
1471448952,44831,1931,1791,1471450598,2
1471448953,44831,1931,1791,1471450388,2
1471448953,44831,1931,1791,1471450389,2
1471448953,44831,1931,1791,1471450473,2
1471448953,44831,1931,1791,1471450473,2
1471448953,44831,1931,1791,1471450597,2
1471448953,44831,1931,1791,1471450598,2
1471448956,44831,1931,1791,1471450388,2
1471448956,44831,1931,1791,1471450389,2
1471448956,44831,1931,1791,1471450473,2
1471448956,44831,1931,1791,1471450473,2
1471448956,44831,1931,1791,1471450597,2
1471448956,44831,1931,1791,1471450598,2
1471448960,44831,1931,1791,1471450388,2
1471448960,44831,1931,1791,1471450389,2
1471448960,44831,1931,1791,1471450473,2
1471448960,44831,1931,1791,1471450473,2
1471448960,44831,1931,1791,1471450597,2
1471448960,44831,1931,1791,1471450598,2
1471449201,44831,1931,1791,1471450388,2
1471449201,44831,1931,1791,1471450389,2
1471449201,44831,1931,1791,1471450473,2
1471449201,44831,1931,1791,1471450473,2
1471449201,44831,1931,1791,1471450597,2
1471449201,44831,1931,1791,1471450598,2
1471449202,44831,1931,1791,1471450388,2
1471449202,44831,1931,1791,1471450389,2
1471449202,44831,1931,1791,1471450473,2
1471449202,44831,1931,1791,1471450473,2
1471449202,44831,1931,1791,1471450597,2
1471449202,44831,1931,1791,1471450598,2
1471449205,44831,1931,1791,1471450388,2
1471449205,44831,1931,1791,1471450389,2
1471449205,44831,1931,1791,1471450473,2
1471449205,44831,1931,1791,1471450473,2
1471449205,44831,1931,1791,1471450597,2
1471449205,44831,1931,1791,1471450598,2
1471449208,44831,1931,1791,1471450388,2
1471449208,44831,1931,1791,1471450389,2
1471449208,44831,1931,1791,1471450473,2
1471449208,44831,1931,1791,1471450473,2
1471449208,44831,1931,1791,1471450597,2
1471449208,44831,1931,1791,1471450598,2
1471449278,44831,1931,1791,1471450388,2
1471449278,44831,1931,1791,1471450389,2
1471449278,44831,1931,1791,1471450473,2
1471449278,44831,1931,1791,1471450473,2
1471449278,44831,1931,1791,1471450597,2
1471449278,44831,1931,1791,1471450598,2
1471449343,44831,1931,1791,1471450388,2
1471449343,44831,1931,1791,1471450389,2
1471449343,44831,1931,1791,1471450473,2
1471449343,44831,1931,1791,1471450473,2
1471449343,44831,1931,1791,1471450597,2
1471449343,44831,1931,1791,1471450598,2
1471871823,44819,1931,1838,1471873168,2
1471871823,44819,1931,1838,1471873169,2
1472556840,44826,1931,1838,1472556867,2
1472556840,44826,1931,1838,1472556871,2
1472670542,1939,1931,1931,1472671002,2
1472670542,1939,1931,1931,1472671002,2
1472670542,1939,1931,1838,1472671184,2
1472670542,1939,1931,1838,1472671184,2
1472670542,1939,1931,1838,1472671185,2
1472670542,1939,1931,1838,1472671186,2
1472670542,1939,1931,1838,1472671456,2
1472670542,1939,1931,1838,1472671458,2
1472670543,1939,1931,1931,1472671002,2
1472670543,1939,1931,1931,1472671002,2
1472670543,1939,1931,1838,1472671184,2
1472670543,1939,1931,1838,1472671184,2
1472670543,1939,1931,1838,1472671185,2
1472670543,1939,1931,1838,1472671186,2
1472670543,1939,1931,1838,1472671456,2
1472670543,1939,1931,1838,1472671458,2
1472670639,1939,1931,1931,1472671002,2
1472670639,1939,1931,1931,1472671002,2
1472670639,1939,1931,1838,1472671184,2
1472670639,1939,1931,1838,1472671184,2
1472670639,1939,1931,1838,1472671185,2
1472670639,1939,1931,1838,1472671186,2
1472670639,1939,1931,1838,1472671456,2
1472670639,1939,1931,1838,1472671458,2
1472670681,44840,1931,1931,1472671002,2
1472670681,44840,1931,1931,1472671002,2
1472670681,44840,1931,1838,1472671184,2
1472670681,44840,1931,1838,1472671184,2
1472670681,44840,1931,1838,1472671185,2
1472670681,44840,1931,1838,1472671186,2
1472670681,44840,1931,1838,1472671456,2
1472670681,44840,1931,1838,1472671458,2
1472671044,44818,1931,1838,1472671184,2
1472671044,44818,1931,1838,1472671184,2
1472671044,44818,1931,1838,1472671185,2
1472671044,44818,1931,1838,1472671186,2
1472671044,44818,1931,1838,1472671456,2
1472671044,44818,1931,1838,1472671458,2
1472820009,44826,1931,1935,1472821722,2
1472820009,44826,1931,1935,1472821724,2
1472820009,44826,1931,1935,1472821725,2
1472820018,44826,1931,1935,1472821722,2
1472820018,44826,1931,1935,1472821724,2
1472820018,44826,1931,1935,1472821725,2
1472820458,1938,1935,1931,1472821694,2
1472820458,1938,1935,1931,1472821695,2
1472820458,1938,1935,1931,1472821694,2
1472820458,1938,1935,1931,1472821695,2
1473190768,1861,1766,1773,1473191277,2
1473190768,1861,1766,1773,1473191277,2
1473360363,44818,1931,1807,1473361233,2
1473360363,44818,1931,1807,1473361238,2
1473360363,44818,1931,1807,1473361248,2
1473360363,44818,1931,1807,1473361252,2
1474408173,2066,1935,2014,1474408373,2
1474539323,44812,1931,1842,1474539335,2
1474539324,44812,1931,1842,1474539335,2
1475059979,44815,1931,1791,1475061577,2
1475059979,44815,1931,1791,1475061577,2
1475059979,44815,1931,1791,1475061776,2
1475059979,44815,1931,1791,1475061777,2
1475060893,44812,1931,1791,1475061577,2
1475060893,44812,1931,1791,1475061577,2
1475060893,44812,1931,1791,1475061776,2
1475060893,44812,1931,1791,1475061777,2
1475860306,1894,1766,1832,1475861437,2
1475860306,1894,1766,1832,1475861498,2
1476713174,44814,1931,1791,1476713301,2
1476713174,44814,1931,1791,1476713303,2
1476713174,44814,1931,1791,1476713303,2
1476713174,44814,1931,1791,1476714534,2
1476713174,44814,1931,1791,1476714535,2
1476713174,44814,1931,1791,1476714536,2
1476713175,44814,1931,1791,1476713301,2
1476713175,44814,1931,1791,1476713303,2
1476713175,44814,1931,1791,1476713303,2
1476713175,44814,1931,1791,1476714534,2
1476713175,44814,1931,1791,1476714535,2
1476713175,44814,1931,1791,1476714536,2
1477003274,44815,1950,1931,1477003284,2
1477003274,44815,1950,1931,1477003288,2
1477003274,44815,1950,1931,1477003297,2
1477003274,44815,1950,1931,1477003298,2
1477003274,44815,1950,1931,1477003298,2
1477003274,44815,1950,1931,1477003306,2
1477003274,44815,1950,1931,1477003309,2
1477003274,44815,1950,1931,1477003327,2
1477003298,44815,1950,1931,1477003306,2
1477003298,44815,1950,1931,1477003309,2
1477003298,44815,1950,1931,1477003327,2
1477051037,44815,1950,11,1477051301,2
1477051037,44815,1950,11,1477051306,2
1477051037,44815,1950,11,1477052170,2
1477051037,44815,1950,11,1477052597,2
1477051037,44815,1950,11,1477052600,2
1477051037,44815,1950,11,1477052630,2
1477051037,44815,1950,11,1477052633,2
1477051037,44815,1950,11,1477052675,2
1477051037,44815,1950,11,1477052678,2
1477052461,44814,1950,11,1477052597,2
1477052461,44814,1950,11,1477052600,2
1477052461,44814,1950,11,1477052630,2
1477052461,44814,1950,11,1477052633,2
1477052461,44814,1950,11,1477052675,2
1477052461,44814,1950,11,1477052678,2
1477052461,44814,1950,11,1477054176,2
1477052461,44814,1950,11,1477054178,2
1477052462,44814,1950,11,1477052597,2
1477052462,44814,1950,11,1477052600,2
1477052462,44814,1950,11,1477052630,2
1477052462,44814,1950,11,1477052633,2
1477052462,44814,1950,11,1477052675,2
1477052462,44814,1950,11,1477052678,2
1477052462,44814,1950,11,1477054176,2
1477052462,44814,1950,11,1477054178,2
1477052485,44812,1950,11,1477052597,2
1477052485,44812,1950,11,1477052600,2
1477052485,44812,1950,11,1477052630,2
1477052485,44812,1950,11,1477052633,2
1477052485,44812,1950,11,1477052675,2
1477052485,44812,1950,11,1477052678,2
1477052485,44812,1950,11,1477054176,2
1477052485,44812,1950,11,1477054178,2
1477060787,44818,1931,1950,1477060800,2
1477060787,44818,1931,1950,1477060801,2
1477060787,44818,1931,1931,1477060824,2
1477060799,44818,1931,1950,1477060800,2
1477060799,44818,1931,1950,1477060801,2
1477060799,44818,1931,1931,1477060824,2
1477229456,1776,1766,1768,1477231005,1
1477229456,1776,1766,1768,1477231008,1
1477230596,1776,1766,1768,1477231005,1
1477230596,1776,1766,1768,1477231008,1
1477230596,1776,1766,1768,1477231005,2
1477230596,1776,1766,1768,1477231008,2
1477395640,1908,1766,18,1477395728,2
1477395640,1908,1766,18,1477395732,2
1477487205,44815,1950,2045,1477487240,2
1477487205,44815,1950,2045,1477487240,2
1477487205,44815,1950,11,1477487764,2
1477487205,44815,1950,11,1477487764,2
1477487300,44815,1950,11,1477487764,2
1477487300,44815,1950,11,1477487764,2
1477671056,44815,1950,2040,1477671722,2
1477671056,44815,1950,2040,1477671722,2
1477839774,44815,1950,11,1477840262,2
1477839774,44815,1950,11,1477840263,2
1478173185,44897,18,43380,1478173479,2
1478173185,44897,18,43380,1478173479,2
1478191022,44815,1950,1955,1478191071,2
1478191022,44815,1950,1955,1478191071,2
1478212705,43366,2099,2050,1478214307,2
1478214044,43366,2099,2050,1478214307,2
1478214044,43366,2099,2050,1478214574,2
1478265666,44815,1950,1955,1478265698,2
1478265666,44815,1950,1955,1478265698,2
1478270668,34431,1954,1950,1478271312,2
1478270668,34431,1954,1950,1478271314,2
1478270669,34431,1954,1950,1478271312,2
1478270669,34431,1954,1950,1478271314,2
1478387007,1944,1931,1838,1478388787,2
1478387007,1944,1931,1838,1478388790,2
1478387007,1944,1931,1838,1478388791,2
1478387007,1944,1931,1838,1478388793,2
1478460747,2095,2050,2099,1478461154,2
1478609283,44815,1950,1955,1478609495,2
1478609283,44815,1950,1955,1478609495,2
1478625586,44815,1950,11,1478625686,2
1478625586,44815,1950,11,1478625686,2
1478625586,44815,1950,11,1478625747,2
1478625586,44815,1950,11,1478625747,2
1478625586,44815,1950,11,1478626659,2
1478625586,44815,1950,11,1478626661,2
1478625586,44815,1950,11,1478627160,2
1478625586,44815,1950,11,1478627161,2
1478625586,44815,1950,11,1478627162,2
1478625586,44815,1950,11,1478627163,2
1478625686,44815,1950,11,1478625747,2
1478625686,44815,1950,11,1478625747,2
1478625686,44815,1950,11,1478626659,2
1478625686,44815,1950,11,1478626661,2
1478625686,44815,1950,11,1478627160,2
1478625686,44815,1950,11,1478627161,2
1478625686,44815,1950,11,1478627162,2
1478625686,44815,1950,11,1478627163,2
1478625748,44815,1950,11,1478626659,2
1478625748,44815,1950,11,1478626661,2
1478625748,44815,1950,11,1478627160,2
1478625748,44815,1950,11,1478627161,2
1478625748,44815,1950,11,1478627162,2
1478625748,44815,1950,11,1478627163,2
1478686197,33425,11,1950,1478686632,2
1478737562,44815,1950,8172,1478737944,2
1478737562,44815,1950,8172,1478737944,2
1478791414,44815,1950,1955,1478791461,2
1478791414,44815,1950,1955,1478791463,2
1478791414,44815,1950,1955,1478791463,2
1478791414,44815,1950,2045,1478792028,2
1478791414,44815,1950,2045,1478792029,2
1478791486,44815,1950,2045,1478792028,2
1478791486,44815,1950,2045,1478792029,2
1478792028,44815,1950,2045,1478792029,2
1478795874,45048,18,43380,1478795917,2
1478795874,45048,18,43380,1478795917,2
1478795877,45048,18,43380,1478795917,2
1478795877,45048,18,43380,1478795917,2
1478860649,44949,18,43380,1478862187,2
1478860649,44949,18,43380,1478862187,2
1478884137,44815,1950,2045,1478885211,2
1478884137,44815,1950,2045,1478885211,2
1478884137,44815,1950,34454,1478885319,2
1478884137,44815,1950,34454,1478885322,2
1478884137,44815,1950,34454,1478885494,2
1478884137,44815,1950,34454,1478885497,2
1478884137,44815,1950,34454,1478885814,2
1478884137,44815,1950,34454,1478885817,2
1478885215,44815,1950,34454,1478885319,2
1478885215,44815,1950,34454,1478885322,2
1478885215,44815,1950,34454,1478885494,2
1478885215,44815,1950,34454,1478885497,2
1478885215,44815,1950,34454,1478885814,2
1478885215,44815,1950,34454,1478885817,2
1478885353,44815,1950,34454,1478885494,2
1478885353,44815,1950,34454,1478885497,2
1478885353,44815,1950,34454,1478885814,2
1478885353,44815,1950,34454,1478885817,2
1478885757,44815,1950,34454,1478885814,2
1478885757,44815,1950,34454,1478885817,2
1478968962,44815,1950,1935,1478968989,2
1478968962,44815,1950,1935,1478968991,2
1478968962,44815,1950,1935,1478968991,2
1478968962,44815,1950,1935,1478969824,2
1478968962,44815,1950,1935,1478969826,2
1478968962,44815,1950,1935,1478969826,2
1478969009,44815,1950,1935,1478969824,2
1478969009,44815,1950,1935,1478969826,2
1478969009,44815,1950,1935,1478969826,2
1479074729,44815,1950,1931,1479076087,2
1479074729,44815,1950,1931,1479076087,2
1479074729,44815,1950,1931,1479076092,2
1479074729,44815,1950,1931,1479076098,2
1479147142,44922,18,43380,1479148725,2
1479147142,44922,18,43380,1479148725,2
1479147142,44922,18,43380,1479148725,2
1479147142,44922,18,43380,1479148725,2
1479294710,44815,1950,1954,1479295369,2
1479294710,44815,1950,1954,1479295369,2
1479301544,44815,1950,11,1479301545,2
1479389557,44815,1950,2049,1479389568,2
1479389557,44815,1950,2049,1479389573,2
1479401133,44889,18,43380,1479402770,2
1479401133,44889,18,43380,1479402770,2
1479401135,44889,18,43380,1479402770,2
1479401135,44889,18,43380,1479402770,2
1479405384,44815,1950,11,1479405744,2
1479419079,44815,1950,1953,1479419111,2
1479419079,44815,1950,1953,1479419114,2
1479419079,44815,1950,1953,1479419114,2
1479420207,39862,2040,1950,1479420709,2
1479425363,43942,2040,1950,1479425971,2
1479425363,43942,2040,1950,1479426049,2
1479425363,43942,2040,1950,1479426176,2
1479425363,43942,2040,1950,1479427157,2
1479425363,43942,2040,1950,1479425971,2
1479425363,43942,2040,1950,1479426049,2
1479425363,43942,2040,1950,1479426176,2
1479425363,43942,2040,1950,1479427157,2
1479495929,44815,1931,1831,1479495931,2
1479495929,44815,1931,1831,1479495931,2
