timestamp,X,Y,Z,chiamate,p0,p_cappuccio,z,significativo
1465300424,1780,1766,1780,6,0.0,0.0002653458340704051,inf,0.0
1465300431,1780,1766,1780,6,0.0,0.0002653458340704051,inf,0.0
1465300434,1780,1766,1780,6,0.0,0.0002653458340704051,inf,0.0
1465323970,1781,1766,1781,4,5.8742326783563894e-05,0.00011793148180906893,0.015445761316860034,0.4938382777606197
1465323971,1781,1766,1781,4,5.8742326783563894e-05,0.00011793148180906893,0.015445761316860034,0.4938382777606197
1465323988,1766,1781,1766,4,0.0001174846535671278,0.00011793148180906893,5.830295347696857e-05,0.499976740486799
1465323992,1766,1781,1766,4,0.0001174846535671278,0.00011793148180906893,5.830295347696857e-05,0.499976740486799
1465654139,1787,1766,1787,4,2.937116339178195e-05,5.896574090453446e-05,0.010921642168827824,0.4956429817867804
1465654561,1766,1787,1766,4,0.0001174846535671278,5.896574090453446e-05,-0.005399222072733999,0.5021539675008191
1465897519,1791,1766,1791,20,0.0002937116339178195,0.0010613833362816203,0.14167027779736607,0.4436702264921556
1465897521,1791,1766,1791,20,0.0002937116339178195,0.0010613833362816203,0.14167027779736607,0.4436702264921556
1465897837,1766,1791,1766,8,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897839,1766,1791,1766,8,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897880,1766,1791,1766,8,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897881,1766,1791,1766,8,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897932,1791,1766,1791,12,0.0002937116339178195,0.0010613833362816203,0.14167027779736607,0.4436702264921556
1465897933,1791,1766,1791,12,0.0002937116339178195,0.0010613833362816203,0.14167027779736607,0.4436702264921556
1465897961,1766,1791,1766,4,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897962,1766,1791,1766,4,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897972,1766,1791,1766,4,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465897973,1766,1791,1766,4,0.0002937116339178195,0.0007075888908544138,0.07637914199999046,0.4695587316986856
1465898000,1791,1766,1791,8,0.0002937116339178195,0.0010613833362816203,0.14167027779736607,0.4436702264921556
1466185774,1766,1786,1766,2,0.0001762269803506917,2.948287045226723e-05,-0.01563427500525562,0.5062369192397129
1466202988,1773,1766,1773,8,0.0023790642347343376,0.003272598620201663,0.27936333140863623,0.3899830042757649
1466539268,2024,1935,2024,4,0.0002349693071342556,0.0005306916681408102,0.1108374678827268,0.4558726166562508
1466539269,2024,1935,2024,4,0.0002349693071342556,0.0005306916681408102,0.1108374678827268,0.4558726166562508
1466539270,2024,1935,2024,4,0.0002349693071342556,0.0005306916681408102,0.1108374678827268,0.4558726166562508
1466539290,2024,1935,2024,4,0.0002349693071342556,0.0005306916681408102,0.1108374678827268,0.4558726166562508
1466539291,2024,1935,2024,4,0.0002349693071342556,0.0005306916681408102,0.1108374678827268,0.4558726166562508
1466539292,2024,1935,2024,4,0.0002349693071342556,0.0005306916681408102,0.1108374678827268,0.4558726166562508
