timestamp,event_type,n_1a,n_1b,n_2,n_3a,n_3b,n_3c,n_4a,n_4b,n_4c,n_4d,n_1_comune,n_2_comune
1488835531,9,0,2,0,0,0,0,0,0,0,16,2,2
1488878497,9,0,5,3,0,0,0,0,0,0,13,6,3
1488878621,9,0,5,3,0,0,0,0,0,0,13,6,3
1488878758,9,0,5,3,0,0,0,0,0,0,13,6,3
1488879032,2,0,5,3,0,0,0,0,0,0,13,6,3
1488879693,1,0,5,3,0,0,0,0,0,0,14,6,3
1488879694,1,0,5,3,0,0,0,0,0,0,14,6,3
1488882923,9,0,5,3,0,0,0,0,0,0,16,6,3
1488883089,9,0,5,3,0,0,0,0,0,0,16,6,3
1488901063,1,0,139,3,0,0,0,0,0,0,16,6,5
1488902071,1,0,139,3,0,0,0,0,0,0,16,6,5
1488907223,9,0,139,3,0,0,0,0,0,0,16,6,5
1488907223,2,0,139,3,0,0,0,0,0,0,16,6,5
1488908189,2,0,139,3,0,0,0,0,0,0,16,6,5
1488908383,1,0,139,3,0,0,0,0,0,0,16,6,5
1488910150,9,0,139,3,0,0,0,0,0,0,16,6,5
1488910752,9,0,139,3,0,0,0,0,0,0,16,6,5
1488915051,9,0,139,3,0,0,0,0,0,0,16,6,5
1488915536,9,0,139,3,0,0,0,0,0,0,16,6,5
1488921271,9,0,140,3,0,0,0,0,0,0,16,6,5
1488921593,9,0,140,3,0,0,0,0,0,0,16,6,5
1488921838,9,0,140,3,0,0,0,0,0,0,14,6,5
1488922462,9,0,140,2,0,0,0,0,0,0,13,6,5
1488923320,9,0,138,2,0,0,0,0,0,0,13,4,5
1488924118,9,0,138,2,0,0,0,0,0,0,13,4,5
1488940088,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940098,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940101,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940128,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940133,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940136,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940139,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940142,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940146,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940149,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940173,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940176,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940180,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940183,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940187,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940190,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940193,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940198,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940205,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940212,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940215,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940219,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940235,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940238,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940242,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940245,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940252,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940256,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940259,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940262,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940265,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940268,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940276,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940277,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940280,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940285,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940288,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940308,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940311,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940318,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940326,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940331,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940334,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940337,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940340,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940343,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940347,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940354,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940358,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940372,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940375,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940378,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940385,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940391,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940395,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940398,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940402,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940408,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940412,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940415,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940418,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940432,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940436,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940439,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940443,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940448,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940451,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940454,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940461,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940477,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940480,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940483,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940486,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940489,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940492,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940499,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940503,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940532,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940537,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940541,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940544,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940551,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940554,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940557,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940560,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940564,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940567,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940573,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940575,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940580,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940583,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940586,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940589,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940592,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940596,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940599,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940605,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940609,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940613,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940616,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940623,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940627,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940630,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940633,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940637,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940640,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940643,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940646,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940653,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940654,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940660,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940663,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940667,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940670,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940674,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940677,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940680,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940689,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940705,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940708,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940711,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940715,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940718,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940723,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940726,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940729,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940740,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940743,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940747,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940750,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940753,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940756,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940759,1,0,138,2,0,0,0,0,0,0,18,4,5
1488940763,1,0,138,2,0,0,0,0,0,0,18,4,5
1488962172,1,0,135,1,0,0,0,0,0,0,14,0,4
1488979311,9,0,135,1,0,0,0,0,0,0,11,0,4
1488979515,9,0,135,1,0,0,0,0,0,0,11,0,4
1488979584,9,0,135,1,0,0,0,0,0,0,11,0,4
1488980075,9,0,135,1,0,0,0,0,0,0,11,0,4
1488981345,9,0,135,1,0,0,0,0,0,0,11,0,4
1488981756,9,0,135,1,0,0,0,0,0,0,11,0,4
1488982940,9,0,135,1,0,0,0,0,0,0,11,0,4
1488997155,9,0,1,1,0,0,0,0,0,0,18,0,2
1488999074,2,0,1,1,0,0,0,0,0,0,18,0,2
1489008809,9,0,0,1,0,0,0,0,0,0,19,0,2
1489008908,9,0,0,1,0,0,0,0,0,0,19,0,2
1489009023,9,0,0,1,0,0,0,0,0,0,19,0,2
1489032368,9,0,0,1,0,0,0,0,0,0,24,0,4
1489032476,9,0,0,1,0,0,0,0,0,0,24,0,4
1489032613,9,0,0,1,0,0,0,0,0,0,24,0,4
1489032773,9,0,0,1,0,0,0,0,0,0,25,0,4
1489032917,9,0,0,1,0,0,0,0,0,0,26,0,4
1489033032,9,0,0,1,0,0,0,0,0,0,26,0,4
1489033176,9,0,0,1,0,0,0,0,0,0,26,0,4
1489051911,9,0,0,1,0,0,0,0,0,3,36,0,5
1489053904,9,0,0,1,0,0,0,0,0,3,33,0,5
1489054044,9,0,0,1,0,0,0,0,0,3,33,0,5
1489054506,9,0,0,1,0,0,0,0,0,3,33,0,5
1489054630,9,0,0,1,0,0,0,0,0,3,33,0,5
1489054729,9,0,0,1,0,0,0,0,0,3,33,0,5
1489054900,9,0,0,1,0,0,0,0,0,3,33,0,5
1489055047,9,0,0,1,0,0,0,0,0,3,33,0,5
1489055146,9,0,0,1,0,0,0,0,0,3,33,0,5
1489056779,9,0,0,1,0,0,0,0,0,3,33,0,5
1489056781,9,0,0,1,0,0,0,0,0,3,33,0,5
1489058006,9,0,0,1,0,0,0,0,0,3,33,0,5
1489058008,9,0,0,1,0,0,0,0,0,3,33,0,5
1489075869,9,0,0,1,0,0,0,0,0,3,30,0,5
1489076076,9,0,0,1,0,0,0,0,0,3,29,0,5
1489079902,9,0,0,1,0,0,0,0,0,3,26,0,5
1489080628,8,0,0,1,0,0,0,0,0,3,26,0,5
1489080807,9,0,0,1,0,0,0,0,0,3,26,0,5
1489081466,9,0,0,1,0,0,0,0,0,3,26,0,5
1489081884,9,0,0,1,0,0,0,0,0,3,26,0,5
1489081970,9,0,0,1,0,0,0,0,0,3,26,0,5
1489082446,9,0,0,1,0,0,0,0,0,3,26,0,5
1489082595,9,0,0,1,0,0,0,0,0,3,26,0,5
1489087095,2,0,0,1,0,0,0,0,0,3,27,0,5
1489093904,8,0,0,1,0,0,0,0,0,3,29,0,5
1489093904,9,0,0,1,0,0,0,0,0,3,29,0,5
1489094410,9,0,0,1,0,0,0,0,0,3,29,0,5
1489094410,8,0,0,1,0,0,0,0,0,3,29,0,5
1489094439,9,0,0,1,0,0,0,0,0,3,29,0,5
1489094923,9,0,0,1,0,0,0,0,0,3,30,0,5
1489130249,9,0,0,1,0,3,0,0,0,7,21,0,7
1489130363,9,0,0,0,0,3,0,0,0,7,21,0,7
1489130650,9,0,0,0,0,3,0,0,0,7,21,0,7
1489137767,9,0,5,0,0,3,0,0,0,5,18,0,6
1489139253,9,0,5,0,0,3,0,0,0,5,18,0,6
1489139573,9,0,5,0,0,3,0,0,0,5,18,0,6
1489140015,9,0,5,0,0,3,0,0,0,5,18,0,6
1489144187,4,0,5,0,0,3,0,0,0,5,18,0,6
1489144190,4,0,5,0,0,3,0,0,0,5,18,0,6
1489144292,4,0,5,0,0,3,0,0,0,5,18,0,6
1489145821,9,0,5,0,0,3,0,0,0,5,18,0,6
1489145837,9,0,5,0,0,3,0,0,0,5,18,0,6
1489155426,9,0,5,0,0,3,0,0,0,5,18,0,6
1489156556,9,0,5,0,0,3,0,0,0,5,18,0,6
1489156556,8,0,5,0,0,3,0,0,0,5,18,0,6
1489156572,9,0,5,0,0,3,0,0,0,5,18,0,6
1489156572,8,0,5,0,0,3,0,0,0,5,18,0,6
1489156785,9,0,5,0,0,3,0,0,0,5,18,0,6
1489156785,8,0,5,0,0,3,0,0,0,5,18,0,6
1489156973,9,0,5,0,0,3,0,0,0,5,18,0,6
1489156973,8,0,5,0,0,3,0,0,0,5,18,0,6
1489156976,9,0,5,0,0,3,0,0,0,5,18,0,6
1489156976,8,0,5,0,0,3,0,0,0,5,18,0,6
1489157737,9,0,5,0,0,3,0,0,0,5,18,0,6
1489172191,9,0,5,0,0,3,0,0,0,5,18,0,6
1489174814,1,0,5,0,0,3,0,0,0,5,15,0,6
1489175019,1,0,5,0,0,3,0,0,0,5,15,0,6
1489175020,1,0,5,0,0,3,0,0,0,5,15,0,6
1489175108,1,0,5,0,0,3,0,0,0,5,15,0,6
1489175109,1,0,5,0,0,3,0,0,0,5,15,0,6
1489181077,9,0,5,0,0,3,0,0,0,5,14,0,6
1489230327,9,0,0,0,0,0,0,0,0,0,13,0,2
1489230328,9,0,0,0,0,0,0,0,0,0,13,0,2
1489230343,9,0,0,0,0,0,0,0,0,0,13,0,2
1489230425,9,0,0,0,0,0,0,0,0,0,13,0,2
1489231716,9,0,0,0,0,0,0,0,0,0,13,0,2
1489231942,9,0,0,0,0,0,0,0,0,0,13,0,2
1489232929,9,0,0,0,0,0,0,0,0,0,13,0,2
1489232944,9,0,0,0,0,0,0,0,0,0,13,0,2
1489265278,9,0,0,0,0,0,0,0,0,0,18,0,2
1489266149,9,0,0,0,0,0,0,0,0,0,18,0,2
1489267906,9,0,0,0,0,0,0,0,0,0,19,0,2
1489268767,9,0,0,0,0,0,0,0,0,0,19,0,2
1489270542,9,0,0,0,0,0,0,0,0,0,19,0,2
1489302545,9,0,0,0,0,0,0,0,0,0,18,1,2
1489302603,9,0,0,0,0,0,0,0,0,0,18,1,2
1489302741,9,0,0,0,0,0,0,0,0,0,18,1,2
1489302879,9,0,0,0,0,0,0,0,0,0,18,1,2
1489308119,9,0,0,0,0,0,0,0,0,0,20,1,2
1489309388,9,0,0,0,0,0,0,0,0,0,19,1,2
1489315581,9,0,0,0,0,0,0,0,0,0,16,1,2
1489316432,9,0,0,0,0,0,0,0,0,0,16,1,2
1489323376,9,0,0,0,0,0,0,0,0,0,16,1,2
1489336603,9,0,0,0,0,0,0,0,0,0,16,1,2
1489336719,9,0,0,0,0,0,0,0,0,0,16,1,2
1489337773,9,0,0,0,0,0,0,0,0,0,16,1,2
1489338397,9,0,0,0,0,0,0,0,0,0,16,1,2
1489350589,9,0,0,0,0,0,0,0,0,0,12,1,2
1489351024,9,0,0,0,0,0,0,0,0,0,12,1,2
1489351676,9,0,0,0,0,0,0,0,0,0,11,1,2
1489395134,2,0,0,3,0,2,0,0,0,0,8,5,3
1489399192,2,0,0,5,0,2,0,0,0,0,12,6,3
1489399192,9,0,0,5,0,2,0,0,0,0,12,6,3
1489399797,2,0,0,5,0,2,0,0,0,0,12,6,3
1489402148,4,0,0,5,0,2,0,0,0,0,12,6,3
1489402151,4,0,0,5,0,2,0,0,0,0,12,6,3
1489415783,9,0,0,5,0,2,0,0,0,0,12,6,3
1489419349,9,0,0,5,0,2,0,0,0,0,12,6,3
1489420039,9,0,0,5,0,2,0,0,0,0,12,6,3
1489420776,9,0,0,5,0,2,0,0,0,0,12,6,3
1489421066,9,0,0,5,0,2,0,0,0,0,12,6,3
1489425517,9,0,0,5,0,2,0,0,0,0,12,6,3
1489425518,9,0,0,5,0,2,0,0,0,0,12,6,3
1489438502,2,0,0,4,0,2,0,0,0,0,12,7,2
1489438502,9,0,0,4,0,2,0,0,0,0,12,7,2
1489439115,2,0,0,4,0,2,0,0,0,0,12,7,2
1489439115,9,0,0,4,0,2,0,0,0,0,12,7,2
1489439646,9,0,0,4,0,2,0,0,0,0,12,7,2
1489440038,9,0,0,4,0,2,0,0,0,0,12,7,2
1489483733,9,0,0,5,0,0,0,0,0,2,9,0,3
1489483733,2,0,0,5,0,0,0,0,0,2,9,0,3
1489483918,2,0,0,5,0,0,0,0,0,2,9,0,3
1489483918,9,0,0,5,0,0,0,0,0,2,9,0,3
1489484498,9,0,0,5,0,0,0,0,0,2,9,0,3
1489484498,2,0,0,5,0,0,0,0,0,2,9,0,3
1489484591,2,0,0,5,0,0,0,0,0,2,9,0,3
1489484591,9,0,0,5,0,0,0,0,0,2,9,0,3
1489484779,8,0,0,5,0,0,0,0,0,2,9,0,3
1489484779,2,0,0,5,0,0,0,0,0,2,9,0,3
1489491955,9,0,0,7,0,0,0,0,0,2,10,1,3
1489509286,9,0,0,7,0,0,0,0,0,2,10,1,3
1489509292,9,0,0,7,0,0,0,0,0,2,10,1,3
1489509653,9,0,0,7,0,0,0,0,0,2,10,1,3
1489511330,9,0,0,7,0,0,0,0,0,2,10,1,3
1489517109,8,0,0,7,0,0,0,0,0,2,10,1,3
1489529374,9,0,0,2,0,0,0,0,0,1,9,2,2
1489529374,2,0,0,2,0,0,0,0,0,1,9,2,2
1489529426,2,0,0,2,0,0,0,0,0,1,9,2,2
1489569148,9,0,0,2,0,0,0,0,0,0,8,2,2
1489571839,9,0,0,2,0,0,0,0,0,0,11,2,2
1489571946,9,0,0,2,0,0,0,0,0,0,11,2,2
1489580188,9,0,0,0,0,0,0,0,0,0,10,1,2
1489580731,9,0,0,0,0,0,0,0,0,0,10,1,2
1489596431,9,0,0,0,0,0,0,0,0,0,22,1,4
1489596517,9,0,0,0,0,0,0,0,0,0,22,1,4
1489614780,9,0,0,4,0,0,0,0,0,0,23,3,4
1489614854,9,0,0,4,0,0,0,0,0,0,23,3,4
1489614977,9,0,0,4,0,0,0,0,0,0,23,3,4
1489626591,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626593,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626636,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626638,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626686,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626688,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626956,9,0,0,4,0,0,0,0,0,0,21,2,4
1489626959,9,0,0,4,0,0,0,0,0,0,21,2,4
1489627212,9,0,0,4,0,0,0,0,0,0,21,2,4
1489627213,9,0,0,4,0,0,0,0,0,0,21,2,4
1489627214,9,0,0,4,0,0,0,0,0,0,21,2,4
1489627216,9,0,0,4,0,0,0,0,0,0,21,2,4
1489652199,9,0,3,4,0,1,0,0,0,0,27,2,6
1489652199,2,0,3,4,0,1,0,0,0,0,27,2,6
1489652199,2,0,3,4,0,1,0,0,0,0,27,2,6
1489652549,2,0,3,4,0,1,0,0,0,0,27,2,6
1489652549,2,0,3,4,0,1,0,0,0,0,27,2,6
1489656630,9,0,3,4,0,1,0,0,0,0,27,2,6
1489668286,9,0,3,4,0,1,0,0,0,0,27,2,6
1489668395,9,0,3,4,0,1,0,0,0,0,27,2,6
1489671355,9,0,3,4,0,1,0,0,0,0,15,2,4
1489671389,9,0,3,4,0,1,0,0,0,0,15,2,4
1489671468,9,0,3,4,0,1,0,0,0,0,15,2,4
1489671551,9,0,3,4,0,1,0,0,0,0,15,2,4
1489671600,9,0,3,4,0,1,0,0,0,0,15,2,4
1489686645,1,0,3,4,0,1,0,0,0,0,15,2,4
1489686648,1,0,3,4,0,1,0,0,0,0,15,2,4
1489687271,1,0,3,4,0,1,0,0,0,0,15,2,4
1489688108,4,0,3,4,0,1,0,0,0,0,15,2,4
1489688704,9,0,3,4,0,1,0,0,0,0,15,2,4
1489688944,9,0,3,4,0,1,0,0,0,0,15,2,4
1489694119,9,0,3,4,0,1,0,0,0,0,18,2,4
1489701572,9,0,3,0,0,1,0,0,0,0,16,0,4
1489701665,9,0,3,0,0,1,0,0,0,0,16,0,4
1489701887,9,0,3,0,0,1,0,0,0,0,16,0,4
1489736723,9,0,0,0,0,0,0,0,0,0,23,2,3
1489736877,9,0,0,0,0,0,0,0,0,0,23,2,3
1489737263,9,0,0,0,0,0,0,0,0,0,23,2,3
1489756978,9,0,0,0,0,0,0,0,0,0,26,0,5
1489757460,9,0,0,0,0,0,0,0,0,0,26,0,5
1489757613,9,0,0,0,0,0,0,0,0,0,26,0,5
1489758353,9,0,0,0,0,0,0,0,0,0,26,0,5
1489758584,9,0,0,0,0,0,0,0,0,0,26,0,5
1489761980,9,0,0,0,0,0,0,0,0,0,26,0,5
1489762051,9,0,0,0,0,0,0,0,0,0,26,0,5
1489763069,9,0,0,0,0,0,0,0,0,0,26,0,5
1489763285,9,0,0,0,0,0,0,0,0,0,26,0,5
1489763711,9,0,0,0,0,0,0,0,0,0,26,0,5
1489768964,9,0,0,0,0,0,0,0,0,0,26,0,5
1489768965,9,0,0,0,0,0,0,0,0,0,26,0,5
1489776903,9,0,0,0,0,0,0,0,0,0,26,0,5
1489777125,9,0,0,0,0,0,0,0,0,0,26,0,5
1489777319,9,0,0,0,0,0,0,0,0,0,26,0,5
1489777487,9,0,0,0,0,0,0,0,0,0,26,0,5
1489786043,9,0,0,0,0,0,0,0,0,0,23,0,5
1489787631,9,0,0,0,0,0,0,0,0,0,23,0,5
1489787632,9,0,0,0,0,0,0,0,0,0,23,0,5
1489796489,9,0,0,1,0,0,0,0,0,0,24,0,5
1489797353,9,0,0,1,0,0,0,0,0,0,24,0,5
1489797456,9,0,0,1,0,0,0,0,0,0,24,0,5
1489797543,9,0,0,1,0,0,0,0,0,0,24,0,5
1489836391,9,0,0,1,0,0,0,0,0,0,42,0,2
1489836391,2,0,0,1,0,0,0,0,0,0,42,0,2
1489848506,9,0,0,1,0,0,0,0,0,0,38,0,2
1489848668,9,0,0,1,0,0,0,0,0,0,38,0,2
1489848885,9,0,0,1,0,0,0,0,0,0,38,0,2
1489849248,9,0,0,1,0,0,0,0,0,0,38,0,2
1489849463,9,0,0,1,0,0,0,0,0,0,38,0,2
1489849726,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850098,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850432,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850561,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850592,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850645,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850679,9,0,0,1,0,0,0,0,0,0,38,0,2
1489850755,9,0,0,1,0,0,0,0,0,0,38,0,2
1489851481,9,0,0,1,0,0,0,0,0,0,38,0,2
1489851618,9,0,0,1,0,0,0,0,0,0,38,0,2
1489852028,9,0,0,1,0,0,0,0,0,0,38,0,2
1489852085,9,0,0,1,0,0,0,0,0,0,38,0,2
1489852280,9,0,0,1,0,0,0,0,0,0,38,0,2
1489852506,9,0,0,1,0,0,0,0,0,0,38,0,2
1489852732,9,0,0,1,0,0,0,0,0,0,38,0,2
1489852888,9,0,0,1,0,0,0,0,0,0,38,0,2
1489853216,9,0,0,1,0,0,0,0,0,0,38,0,2
1489853438,9,0,0,1,0,0,0,0,0,0,38,0,2
1489853736,9,0,0,1,0,0,0,0,0,0,38,0,2
1489854147,9,0,0,1,0,0,0,0,0,0,38,0,2
1489854176,9,0,0,1,0,0,0,0,0,0,38,0,2
1489854267,9,0,0,1,0,0,0,0,0,0,38,0,2
1489854289,9,0,0,1,0,0,0,0,0,0,38,0,2
1489854419,9,0,0,1,0,0,0,0,0,0,38,0,2
1489860996,9,0,0,1,0,0,0,0,0,0,38,0,2
1489862100,9,0,0,1,0,0,0,0,0,0,38,0,2
1489862514,9,0,0,1,0,0,0,0,0,0,38,0,2
1489863792,9,0,0,1,0,0,0,0,0,0,38,0,2
1489869667,9,0,0,1,0,0,0,0,0,0,38,0,2
1489869893,9,0,0,1,0,0,0,0,0,0,38,0,2
1489870022,9,0,0,1,0,0,0,0,0,0,38,0,2
1489870553,9,0,0,1,0,0,0,0,0,0,38,0,2
1489914489,9,0,1,1,0,0,0,0,0,0,10,2,2
1489914592,9,0,1,1,0,0,0,0,0,0,10,2,2
1489916345,9,0,1,1,0,0,0,0,0,0,10,2,2
1489922377,9,0,1,1,0,0,0,0,0,0,10,2,2
1489922605,9,0,1,1,0,0,0,0,0,0,10,2,2
1489925703,2,0,1,1,0,0,0,0,0,0,10,2,2
1489926635,1,0,1,1,0,0,0,0,0,0,10,2,2
1489934557,9,0,1,1,0,0,0,0,0,0,10,2,2
1489943113,9,0,1,1,0,0,0,0,0,0,10,2,2
1489943393,9,0,1,1,0,0,0,0,0,0,10,2,2
1489944745,9,0,1,1,0,0,0,0,0,0,10,2,2
1489956728,9,0,1,1,0,0,0,0,0,0,10,2,2
1490009819,9,0,0,0,0,0,0,0,0,0,18,0,2
1490019344,9,0,0,0,0,0,0,0,0,0,18,0,2
1490020643,9,0,0,0,0,0,0,0,0,0,18,0,2
1490020798,9,0,0,0,0,0,0,0,0,0,18,0,2
1490033519,9,0,0,0,0,0,0,0,0,0,18,0,2
1490034047,9,0,0,0,0,0,0,0,0,0,18,0,2
1490034111,9,0,0,0,0,0,0,0,0,0,18,0,2
1490034285,9,0,0,0,0,0,0,0,0,0,18,0,2
1490034435,9,0,0,0,0,0,0,0,0,0,18,0,2
1490034538,9,0,0,0,0,0,0,0,0,0,18,0,2
1490034547,9,0,0,0,0,0,0,0,0,0,18,0,2
1490042361,9,0,0,0,0,0,0,0,0,0,18,0,2
1490042521,9,0,0,0,0,0,0,0,0,0,18,0,2
1490042637,9,0,0,0,0,0,0,0,0,0,18,0,2
1490042719,9,0,0,0,0,0,0,0,0,0,18,0,2
1490042993,9,0,0,0,0,0,0,0,0,0,18,0,2
1490043290,9,0,0,0,0,0,0,0,0,0,18,0,2
1490043402,9,0,0,0,0,0,0,0,0,0,18,0,2
1490094462,9,0,0,2,0,0,0,0,0,0,12,1,2
1490095857,9,0,0,2,0,0,0,0,0,0,12,1,2
