timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
1467742112,1770,1766,1821,1766,3,0.0,0.0028571428571428,inf,0.0
1468667730,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468667731,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468667733,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468667847,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468667848,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468667849,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468668983,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468668985,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1468669359,1788,1766,1776,1766,3,0.0002239970133731,0.0257142857142857,28.50239154750125,0.0
1470741769,1838,1931,1933,1931,3,0.0002933294222743,0.0171428571428571,14.01914872182748,0.0
1470741774,1838,1931,1933,1931,3,0.0002933294222743,0.0171428571428571,14.01914872182748,0.0
1471439032,1838,1931,1933,1931,3,0.0002933294222743,0.0171428571428571,14.01914872182748,0.0
1471439034,1838,1931,1933,1931,3,0.0002933294222743,0.0171428571428571,14.01914872182748,0.0
1471439123,1838,1931,1933,1931,3,0.0002933294222743,0.0171428571428571,14.01914872182748,0.0
1471439126,1838,1931,1933,1931,3,0.0002933294222743,0.0171428571428571,14.01914872182748,0.0
1471441294,1791,1931,1933,1931,3,0.0003093292089438,0.0028571428571428,1.3357766191163891,0.0908111486529679
1473190284,1773,1766,1861,1766,3,0.0,0.0028571428571428,inf,0.0
1473286375,1842,1931,44800,1931,3,4.799936000853322e-05,0.0057142857142857,6.228811884612929,2.3499280299432707e-10
1473286747,1842,1931,44800,1931,3,4.799936000853322e-05,0.0057142857142857,6.228811884612929,2.3499280299432707e-10
1473458368,2060,1935,27,1935,3,3.999946667377768e-05,0.0057142857142857,3.108017455195084,0.0009417347175154
1473458371,2060,1935,27,1935,3,3.999946667377768e-05,0.0057142857142857,3.108017455195084,0.0009417347175154
1474382905,1810,1766,1873,1766,3,0.0,0.0028571428571428,inf,0.0
1478719328,2012,1935,1896,1935,3,2.933294222743697e-05,0.0028571428571428,1.8825670160111785,0.0298795349438576
1478719964,2014,1935,1896,1935,3,2.933294222743697e-05,0.0028571428571428,3.976424728193439,3.497956455245088e-05
1478968989,1950,1935,1896,1935,3,2.933294222743697e-05,0.0057142857142857,2.5711714822557834,0.0050677563036148
1478968991,1950,1935,1896,1935,3,2.933294222743697e-05,0.0057142857142857,2.5711714822557834,0.0050677563036148
1479396104,43380,18,1959,18,3,0.0005226596978706,0.0057142857142857,2.1787195530754384,0.0146762541493581
1479419079,1950,2040,39862,2040,3,4.799936000853322e-05,0.0028571428571428,1.9446011679042496,0.025911499321335
1479734925,1950,2053,45089,2053,3,0.0002746630044932,0.0057142857142857,1.2713759008963827,0.101797475897845
1479734927,1950,2053,45089,2053,3,0.0002746630044932,0.0057142857142857,1.2713759008963827,0.101797475897845
1483347670,43380,18,1959,18,3,0.0005226596978706,0.0057142857142857,2.1787195530754384,0.0146762541493581
1483966757,2071,34458,8096,34458,3,7.999893334755537e-06,0.0028571428571428,18.872413300875237,0.0
1484147861,2001,2072,43391,2072,3,0.0034186210850522,0.0028571428571428,-0.0272079641406093,0.5108530682033587
1484769776,8171,2072,43391,2072,3,0.0033972880361595,0.0142857142857142,2.3669979838911104,0.0089665152505714
1484770528,8171,2072,43391,2072,3,0.0033972880361595,0.0142857142857142,2.3669979838911104,0.0089665152505714
1484922552,1770,1955,35438,1955,3,0.0002799962667164,0.0028571428571428,0.3080731197264938,0.3790133472485852
1485101084,8171,2072,45212,2072,6,5.866588445487394e-05,0.0057142857142857,9.340285001137005,0.0
1485258345,43369,18,34506,18,3,2.6666311115851792e-05,0.0057142857142857,1.9077236963527904,0.0282134686727738
1485258345,43369,18,44886,18,3,7.199904001279984e-05,0.0057142857142857,1.1517760868261508,0.1247065484141507
1485258345,43369,18,44890,18,3,0.0001226650311329,0.0057142857142857,0.8745095999494531,0.1909203972605719
1485258361,43369,18,34506,18,3,2.6666311115851792e-05,0.0057142857142857,1.9077236963527904,0.0282134686727738
1485258361,43369,18,44886,18,3,7.199904001279984e-05,0.0057142857142857,1.1517760868261508,0.1247065484141507
1485258361,43369,18,44890,18,3,0.0001226650311329,0.0057142857142857,0.8745095999494531,0.1909203972605719
1485280904,8171,2072,43413,2072,3,1.3333155557925896e-05,0.0028571428571428,9.851377130348515,0.0
1485381616,7982,8171,35635,8171,3,1.0666524446340716e-05,0.0028571428571428,2.890645067870115,0.001922260240495
1485840131,8171,2072,43391,2072,3,0.0033972880361595,0.0142857142857142,2.3669979838911104,0.0089665152505714
1486464092,8171,2072,43391,2072,3,0.0033972880361595,0.0142857142857142,2.3669979838911104,0.0089665152505714
1486485220,1770,1955,35458,1955,3,5.599925334328875e-05,0.0028571428571428,0.7486630718039923,0.2270301532905405
1486636217,8171,2072,43391,2072,3,0.0033972880361595,0.0142857142857142,2.3669979838911104,0.0089665152505714
1486745315,43380,18,8096,18,6,3.733283556219249e-05,0.0057142857142857,8.911931121069593,0.0
1487942143,43939,8171,35608,8171,3,1.3333155557925896e-05,0.0028571428571428,0.7788197455298697,0.2180429522682621
