timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
1502878012,69,68,71,69,3,0.00010933187557499234,0.0019221528111484864,15.704281705388693,0.0
1502878013,69,68,71,69,3,0.00010933187557499234,0.0019221528111484864,15.704281705388693,0.0
1502881594,69,68,71,69,3,0.00010933187557499234,0.0019221528111484864,15.704281705388693,0.0
1502881595,69,68,71,69,3,0.00010933187557499234,0.0019221528111484864,15.704281705388693,0.0
1502882907,68,69,71,68,3,0.004117278436287516,0.0011212558065032837,-1.737472761608606,0.9588481210915271
1502882907,68,69,9311,68,3,0.00037332835562192506,0.0006407176037161621,0.5139982812233503,0.30362659617537857
1502886106,69,68,71,69,3,0.00010933187557499234,0.0019221528111484864,15.704281705388693,0.0
1502886107,69,68,71,69,3,0.00010933187557499234,0.0019221528111484864,15.704281705388693,0.0
1502890133,68,69,71,68,3,0.004117278436287516,0.0011212558065032837,-1.737472761608606,0.9588481210915271
1502890133,68,69,9311,68,3,0.00037332835562192506,0.0006407176037161621,0.5139982812233503,0.30362659617537857
1502892627,68,69,71,68,3,0.004117278436287516,0.0011212558065032837,-1.737472761608606,0.9588481210915271
1502892627,68,69,9311,68,3,0.00037332835562192506,0.0006407176037161621,0.5139982812233503,0.30362659617537857
1502896920,68,69,71,68,3,0.004117278436287516,0.0011212558065032837,-1.737472761608606,0.9588481210915271
1502896920,68,69,9311,68,3,0.00037332835562192506,0.0006407176037161621,0.5139982812233503,0.30362659617537857
1504005900,8520,8520,8522,8520,3,0.0031092918761083184,0.00016017940092904052,-0.10594166932929266,0.5421856836316081
1504005900,8520,8520,8652,8520,3,0.0009173211023853015,0.00016017940092904052,-0.050020238180539855,0.5199468696141605
1504259263,11,11,7802,11,3,0.0007626564979133613,0.00016017940092904052,-0.037800918607384125,0.5150767940227846
1504259263,11,11,7810,11,3,7.733230223597019e-05,0.00016017940092904052,0.016318275263550373,0.4934902389652442
1504259263,11,11,33542,11,3,1.0666524446340716e-05,0.00016017940092904052,0.07929212811963914,0.4684001337196872
1504259263,11,11,33543,11,3,0.00021866375114998468,0.00016017940092904052,-0.006851085490642362,0.5027331662875714
1507633142,8270,1765,1776,8270,3,0.00041332782229570273,0.0012814352074323242,0.7875087011342599,0.21549206843967414
1507923555,1765,8270,1776,1765,3,0.000938654151277983,0.0006407176037161621,-0.3271946566439745,0.6282396689725243
1510741632,11,11,7769,11,3,0.00010133198224023679,0.00032035880185808104,0.037688309724069516,0.484968098432352
1510741669,11,11,7769,11,3,0.00010133198224023679,0.00032035880185808104,0.037688309724069516,0.484968098432352
1517476517,8270,1765,1776,8270,3,0.00041332782229570273,0.0012814352074323242,0.7875087011342599,0.21549206843967414
1521906228,1765,8270,1776,1765,3,0.000938654151277983,0.0006407176037161621,-0.3271946566439745,0.6282396689725243
1521906297,1765,8270,1776,1765,6,0.000938654151277983,0.0006407176037161621,-0.3271946566439745,0.6282396689725243
1524569307,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524569308,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524569519,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524569523,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524570508,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524570512,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524580867,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1524580871,7656,11,7637,7656,3,8.266556445914054e-05,0.0012814352074323242,3.584376235883973,0.00016894236794717798
1543521141,8270,1765,1776,8270,3,0.00041332782229570273,0.0012814352074323242,0.7875087011342599,0.21549206843967414
1543521142,8270,1765,1776,8270,3,0.00041332782229570273,0.0012814352074323242,0.7875087011342599,0.21549206843967414
