timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
1489507313,43380,18,44930,18,3,2.6666311115851792e-05,0.0006407176037161621,1.1405724660769527,0.12702394032914888
1489507677,43380,18,44930,18,3,2.6666311115851792e-05,0.0006407176037161621,1.1405724660769527,0.12702394032914888
1489507779,43380,18,44930,18,3,2.6666311115851792e-05,0.0006407176037161621,1.1405724660769527,0.12702394032914888
1489516925,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1489516928,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1489582164,1825,1765,4688,1765,3,0.00963987146838042,0.0004805382027871216,-0.4295772892852859,0.6662484197994754
1489582164,1825,1765,8222,1765,3,7.999893334755537e-06,0.00016017940092904052,0.24656161203882665,0.40262375828078656
1489606672,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1489653594,1848,1765,4688,1765,3,0.009127878294956069,0.0020823322120775267,-0.6109074071866262,0.7293695595932046
1489653594,1848,1765,4700,1765,3,3.466620445060733e-05,0.00032035880185808104,0.4001361826969057,0.3445281077348772
1489653797,1848,1765,4688,1765,3,0.009127878294956069,0.0020823322120775267,-0.6109074071866262,0.7293695595932046
1489653797,1848,1765,4700,1765,3,3.466620445060733e-05,0.00032035880185808104,0.4001361826969057,0.3445281077348772
1489677235,1773,1765,4688,1765,3,0.008935880854921934,0.004324843825084094,-0.3795374835866496,0.6478556125827416
1489677235,1773,1765,4700,1765,3,2.3999680004266612e-05,0.00016017940092904052,0.2153230639375202,0.41475772445963766
1489685901,8171,18,1990,18,3,1.3333155557925896e-05,0.00032035880185808104,0.2788736102865297,0.39017091067975096
1489685901,8171,18,44895,18,3,5.3332622231703584e-05,0.00032035880185808104,0.12127332850950527,0.45173727241944417
1489685902,8171,18,1990,18,3,1.3333155557925896e-05,0.00032035880185808104,0.2788736102865297,0.39017091067975096
1489685902,8171,18,44895,18,3,5.3332622231703584e-05,0.00032035880185808104,0.12127332850950527,0.45173727241944417
1489688108,1786,1765,4688,1765,3,0.0068665751123318354,0.010251481659458592,0.8762557805972012,0.19044549918431475
1489688108,1786,1765,4700,1765,3,2.933294222743697e-05,0.00016017940092904052,0.5164741973888977,0.3027616278722858
1489769119,1786,1765,4688,1765,3,0.0068665751123318354,0.010251481659458592,0.8762557805972012,0.19044549918431475
1489771378,8171,7982,45311,7982,3,0.0006906574579005612,0.0008008970046452026,0.013269546852890123,0.4947063720701754
1489771693,8171,7982,45311,7982,3,0.0006906574579005612,0.0008008970046452026,0.013269546852890123,0.4947063720701754
1489926772,1786,1765,4688,1765,3,0.0068665751123318354,0.010251481659458592,0.8762557805972012,0.19044549918431475
1489926772,1786,1765,4691,1765,6,6.39991466780443e-05,0.0004805382027871216,1.1131165361904802,0.13282919127947235
1489958435,8172,1953,45406,1953,6,0.00037332835562192506,0.0006407176037161621,0.023973981232647757,0.4904366813545833
1489958439,8172,1953,45406,1953,6,0.00037332835562192506,0.0006407176037161621,0.023973981232647757,0.4904366813545833
1490017144,35616,34458,2020,34458,3,2.6666311115851792e-05,0.0004805382027871216,0.6693782614106414,0.2516271075426967
1490017145,35616,34458,2020,34458,3,2.6666311115851792e-05,0.0004805382027871216,0.6693782614106414,0.2516271075426967
1490017146,35616,34458,2020,34458,3,2.6666311115851792e-05,0.0004805382027871216,0.6693782614106414,0.2516271075426967
1490022705,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490022706,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490022709,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490025199,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490025202,69,68,70,68,3,0.0008426554312609165,0.019381707512413904,57.870654697861966,0.0
1490060227,8172,8171,1956,8171,3,5.333262223170358e-06,0.0008008970046452026,2.8197919919437804,0.002402739428543632
1490060231,8172,8171,1956,8171,3,5.333262223170358e-06,0.0008008970046452026,2.8197919919437804,0.002402739428543632
1490065613,8172,8171,1956,8171,3,5.333262223170358e-06,0.0008008970046452026,2.8197919919437804,0.002402739428543632
1490065614,8172,8171,1956,8171,3,5.333262223170358e-06,0.0008008970046452026,2.8197919919437804,0.002402739428543632
1490065618,8172,8171,1956,8171,3,5.333262223170358e-06,0.0008008970046452026,2.8197919919437804,0.002402739428543632
1490104297,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490104301,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490196706,8171,7982,45317,7982,3,0.00047199370675057677,0.00032035880185808104,-0.0220766715041868,0.5088066023082825
1490196706,8171,7982,45325,7982,3,0.0,0.00032035880185808104,inf,0.0
1490196945,8171,7982,45317,7982,3,0.00047199370675057677,0.00032035880185808104,-0.0220766715041868,0.5088066023082825
1490196945,8171,7982,45325,7982,3,0.0,0.00032035880185808104,inf,0.0
1490267519,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490267523,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490269260,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490269264,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490270068,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490270072,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490272463,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
1490272466,69,68,71,68,3,0.003069292409434541,0.04533077046291847,69.19996717944124,0.0
