timestamp,A,X,B,Y,chiamate,p0,p_cappuccio,z,significativo
1473254129,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254133,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254168,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254172,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254182,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254186,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254188,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254193,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254216,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254220,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254241,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254246,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254275,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1473254279,1938,1931,1938,1935,3,5.866588445487394e-05,0.0001068115234375,0.04122029646659764,0.4835601365910748
1474649893,1938,1935,1938,1931,3,0.00010399861335182196,1.52587890625e-05,-0.04437251534311576,0.5176962651789132
1474649897,1938,1935,1938,1931,3,0.00010399861335182196,1.52587890625e-05,-0.04437251534311576,0.5176962651789132
1485578624,1898,1954,1898,8171,3,0.00011466513779816267,7.62939453125e-06,-0.06242669379601586,0.5248884810815118
1491584130,24,34458,24,8042,3,9.333208890548126e-05,7.62939453125e-06,-0.06082024698536743,0.5242488172962476
1493476635,35656,35654,35656,35646,3,0.0,2.288818359375e-05,inf,0.0
1493476708,35656,35654,35656,35646,3,0.0,2.288818359375e-05,inf,0.0
1493476767,35656,35654,35656,35646,3,0.0,2.288818359375e-05,inf,0.0
1495287196,43790,43752,43790,9044,3,5.333262223170358e-06,6.103515625e-05,0.17559517852517412,0.4303059952387367
1495287209,43790,43752,43790,9044,3,5.333262223170358e-06,6.103515625e-05,0.17559517852517412,0.4303059952387367
1495289121,43790,9044,43790,43752,3,0.00013599818669084412,2.288818359375e-05,-0.04228056570923619,0.5168624811259347
1495294164,43790,9044,43790,43752,3,0.00013599818669084412,2.288818359375e-05,-0.04228056570923619,0.5168624811259347
1495294247,43790,9044,43790,43752,3,0.00013599818669084412,2.288818359375e-05,-0.04228056570923619,0.5168624811259347
1495529618,1898,8520,1898,34718,3,5.333262223170358e-06,7.62939453125e-06,0.02354957259588919,0.4906059481100674
1495982712,35691,34757,35691,34712,6,2.3999680004266612e-05,4.57763671875e-05,0.00993983787296658,0.4960346437086951
1495982712,35691,34757,35691,34751,3,2.666631111585179e-06,3.0517578125e-05,0.03813678490857486,0.4847893112580999
1495982712,35691,34757,35691,34791,6,0.0,3.0517578125e-05,inf,0.0
1495983290,35691,34712,35691,34751,6,0.0,0.000213623046875,inf,0.0
1495983290,35691,34712,35691,34757,9,2.666631111585179e-06,0.00022125244140625,0.6825394341366138,0.24744895823099225
1495983290,35691,34712,35691,34791,9,0.0,0.00019073486328125,inf,0.0
1495983322,35691,34712,35691,34751,6,0.0,0.000213623046875,inf,0.0
1495983322,35691,34712,35691,34757,9,2.666631111585179e-06,0.00022125244140625,0.6825394341366138,0.24744895823099225
1495983322,35691,34712,35691,34791,9,0.0,0.00019073486328125,inf,0.0
1495983397,35691,34757,35691,34712,6,2.3999680004266612e-05,4.57763671875e-05,0.00993983787296658,0.4960346437086951
1495983397,35691,34757,35691,34751,3,2.666631111585179e-06,3.0517578125e-05,0.03813678490857486,0.4847893112580999
1495983397,35691,34757,35691,34791,6,0.0,3.0517578125e-05,inf,0.0
1495983568,35691,34791,35691,34712,9,2.933294222743697e-05,8.392333984375e-05,0.022538749458240817,0.4910091011224632
1495983568,35691,34791,35691,34751,6,2.666631111585179e-06,7.62939453125e-05,0.10081915863485276,0.4598470089702503
1495983568,35691,34791,35691,34757,9,7.999893334755537e-06,0.00011444091796875,0.08414991616881537,0.4664686189926259
1495983966,35691,34712,35691,34751,6,0.0,0.000213623046875,inf,0.0
1495983966,35691,34712,35691,34757,9,2.666631111585179e-06,0.00022125244140625,0.6825394341366138,0.24744895823099225
1495983966,35691,34712,35691,34791,9,0.0,0.00019073486328125,inf,0.0
1495983989,35691,34712,35691,34751,6,0.0,0.000213623046875,inf,0.0
1495983989,35691,34712,35691,34757,9,2.666631111585179e-06,0.00022125244140625,0.6825394341366138,0.24744895823099225
1495983989,35691,34712,35691,34791,9,0.0,0.00019073486328125,inf,0.0
1495984048,35691,34712,35691,34751,6,0.0,0.000213623046875,inf,0.0
1495984048,35691,34712,35691,34757,9,2.666631111585179e-06,0.00022125244140625,0.6825394341366138,0.24744895823099225
1495984048,35691,34712,35691,34791,9,0.0,0.00019073486328125,inf,0.0
1495984105,35691,34712,35691,34751,6,0.0,0.000213623046875,inf,0.0
1495984105,35691,34712,35691,34757,9,2.666631111585179e-06,0.00022125244140625,0.6825394341366138,0.24744895823099225
