timestamp,X1,A,X2,chiamate,p0,p_cappuccio,z,significativo
4339917,28,43,28,4,0.0026554888240353665,0.009490642696911229,3.072064621424795,0.0010629184896477906
4340808,40,43,40,2,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
4340885,38,7,38,6,6.009592812526997e-05,0.01485560104789245,82.97575740026127,0.0
4341683,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4341733,37,45,37,2,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
4341866,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
4341888,38,7,38,4,6.009592812526997e-05,0.01485560104789245,82.97575740026127,0.0
4342312,38,7,38,2,6.009592812526997e-05,0.01485560104789245,82.97575740026127,0.0
4343095,38,46,38,2,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
4344087,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4344483,39,42,39,2,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
4345111,38,45,38,2,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4345327,38,45,38,2,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4345776,40,43,40,2,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
4346202,31,44,31,2,0.0019193137045008094,0.007278773903085635,2.6091146807407672,0.004538840729020999
4346448,39,45,39,2,0.0007962710476598268,0.019922506157152492,26.37493927754951,0.0
4347447,40,43,40,2,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
4348036,11,46,11,2,0.0023362292058698693,0.002415799959213767,0.01900769545898986,0.49241748321555445
4349225,37,44,37,2,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
4351140,37,47,37,2,0.0006310072453153347,0.02014212433526284,30.58918288848001,0.0
4351764,12,42,12,6,0.007594622916830992,0.022887351561642115,4.205568859091814,1.302131399316675e-05
4353063,40,42,40,2,0.0007511991015658747,0.019483269800931808,26.96103977510036,0.0
4353581,14,47,14,2,0.0042592989058785075,0.008627856997192025,1.2204217052867217,0.11115252665640685
4354159,39,42,39,6,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
4354727,32,42,32,6,0.00245266506661258,0.008863162188024534,2.8245719064113763,0.0023671911919506128
4355364,41,42,41,6,0.0007624670880893628,0.01824399579588059,24.455317702748676,0.0
4355693,38,45,38,6,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4355832,32,46,32,4,0.001389718337896868,0.004721790829372362,1.7320828608819576,0.041629405151500376
4356146,38,46,38,2,0.00137845035137338,0.025930632029742568,26.64314973127951,0.0
4356221,38,45,38,4,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4356856,32,46,32,2,0.001389718337896868,0.004721790829372362,1.7320828608819576,0.041629405151500376
4357506,38,45,38,2,0.0008789029488320732,0.021538268467535728,27.808178584781693,0.0
4357806,41,42,41,6,0.0007624670880893628,0.01824399579588059,24.455317702748676,0.0
4357915,37,44,37,6,0.001998189610165226,0.03760176949503506,32.76607943651009,0.0
4358359,32,42,32,8,0.00245266506661258,0.008863162188024534,2.8245719064113763,0.0023671911919506128
4358520,41,43,41,8,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
4358542,41,42,41,4,0.0007624670880893628,0.01824399579588059,24.455317702748676,0.0
4358624,39,42,39,4,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
4359216,37,45,37,4,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
4359433,32,42,32,6,0.00245266506661258,0.008863162188024534,2.8245719064113763,0.0023671911919506128
4359472,39,42,39,2,0.0007136391464875807,0.016455676345553515,23.042961751929088,0.0
4359902,32,42,32,4,0.00245266506661258,0.008863162188024534,2.8245719064113763,0.0023671911919506128
4360642,40,6,40,4,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4361677,37,45,37,4,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
4362642,32,42,32,2,0.00245266506661258,0.008863162188024534,2.8245719064113763,0.0023671911919506128
4362726,41,43,41,6,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
4362783,37,45,37,2,0.0008375869982459501,0.021914756772867743,29.26149222623653,0.0
4363604,41,43,41,4,0.0013371344007872571,0.028095439785401667,29.35415360935844,0.0
4363662,13,45,13,4,0.0029672364511852045,0.004078623307763503,0.2846002837337191,0.38797519692414295
4364322,37,42,37,2,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
4364840,40,6,40,6,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4365143,27,45,27,2,0.0019230697000086386,0.0064316752160886006,2.124063599125261,0.016832412904949634
4365707,40,43,40,4,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
4365899,38,47,38,2,0.0007850030611363389,0.01954601785182048,26.29616997121932,0.0
4365925,37,42,37,2,0.0008338310027381206,0.017224339968939715,21.95609778708093,0.0
4367156,36,43,36,2,0.00137845035137338,0.028267996925345505,29.31427094479532,0.0
4367531,23,44,23,2,0.0014535702615299671,0.0016628233485497356,0.05325172177395336,0.4787656730133457
4367665,40,6,40,10,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4368449,40,43,40,4,0.001431034288482991,0.027703264467347482,27.75640603274957,0.0
4369069,40,6,40,10,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4369209,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
4369827,40,6,40,8,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4369915,14,46,14,2,0.0021221374619235954,0.0024471739846581016,0.07959917630234997,0.46827802517749695
4370447,39,9,39,2,2.629196855480561e-05,0.026950287856683453,279.63194664205844,0.0
4372323,39,47,39,2,0.0008976829263712201,0.024534487897469686,31.451948452562,0.0
4372855,41,47,41,2,0.0007925150521519976,0.01932639967371013,25.83771871646964,0.0
4374383,40,6,40,6,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4375096,40,6,40,4,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4375350,40,6,40,4,4.882794160178184e-05,0.014479112742560434,90.13610504441573,0.0
4375375,31,46,31,2,0.0015662501267648483,0.00432961551131818,1.3532055205827302,0.08799499105301956
4375528,38,42,38,4,0.0005821793037135527,0.01747533217249439,27.25932532678778,0.0
