timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
6570399,12,37,45,37,3,0.0018366818033285,0.0012526114712369,-0.4575342852912102,0.6763564675363961
6570399,12,37,47,37,3,0.0016075660773509,0.001270505920826,-0.282194550112032,0.6111028315193708
6570736,32,37,45,37,3,0.001847949789852,0.0006755154719884,-0.665891651188662,0.7472598213594495
6570736,32,37,47,37,3,0.0015850301043039,0.0007560404951394,-0.508315403401698,0.6943839153113357
6571276,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6571293,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6572220,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6574556,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6575929,31,38,7,38,3,0.0008413429937537,0.0003578889917819,-0.4121658407230401,0.6598910636650297
6579557,39,13,43,13,3,0.001340890396295,0.0004786765265083,-1.232220404258175,0.8910666183587664
6579557,39,13,44,13,3,0.0011793825894584,0.0004831501389056,-1.0608691525467913,0.8556253150761962
6579557,39,13,47,13,3,0.0028770925589973,0.0009573530530167,-1.8744320604098,0.9695645509794788
6579992,32,37,45,37,3,0.001847949789852,0.0006755154719884,-0.665891651188662,0.7472598213594495
6582496,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6583894,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6584254,28,41,42,41,3,0.0017089779560623,0.000424993177741,-0.7441155377570043,0.7715967099798906
6584254,28,41,43,41,3,0.0027982166533328,0.0007784085571257,-0.9152826457087876,0.8199783663663363
6585400,4,29,43,29,3,0.0036245356650553,4.920973637002143e-05,-0.6809474302242962,0.7520476225902102
6585602,30,40,45,40,3,0.0018066338392659,0.0006128848984266,-0.6959865174497719,0.7567813633561106
6585709,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6585749,25,31,44,31,3,0.0028545565859503,5.36833487672961e-05,-0.5089894701900476,0.6946201975461069
6586730,25,31,44,31,3,0.0028545565859503,5.36833487672961e-05,-0.5089894701900476,0.6946201975461069
6587667,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6587682,25,31,44,31,3,0.0028545565859503,5.36833487672961e-05,-0.5089894701900476,0.6946201975461069
6588682,37,12,42,12,3,0.005126933868187,0.0039859886459717,-1.204529204098281,0.8858074493002975
6592904,40,30,46,30,3,0.0023437411968855,4.026251157547208e-05,-0.5283131991297231,0.7013590140018916
