timestamp,A,X,B,Y,chiamate,p0,p_cappuccio,z,significativo
12472113,43,41,47,41,3,0.0012995744457089632,0.0005046009299581927,-0.7832848634911287,0.7832700750810423
12472211,42,40,43,40,3,0.0026705128060666838,0.0004690656532005736,-1.2019927643387187,0.8853168342561908
12472368,46,11,44,11,3,0.001754049902156317,2.3097929892452484e-05,-1.1199464420998466,0.8686317070789196
12472678,46,39,47,39,3,0.001149334625395788,0.0006893843690978128,-0.4972944314433788,0.69050928098025
12473155,46,11,44,11,3,0.001754049902156317,2.3097929892452484e-05,-1.1199464420998466,0.8686317070789196
12473389,16,36,43,36,3,0.0032489361142724075,0.0003660133506034778,-1.2745912202686316,0.8987730166639882
12473522,47,37,44,37,3,0.003583219714469221,0.0005774482473113121,-1.4378373139163645,0.9247598903321778
12473823,46,39,47,39,3,0.001149334625395788,0.0006893843690978128,-0.4972944314433788,0.69050928098025
12474201,46,38,42,38,3,0.001006606796098272,0.0005134847491475975,-0.5409235229079083,0.7057198516704211
12474870,47,37,44,37,3,0.003583219714469221,0.0005774482473113121,-1.4378373139163645,0.9247598903321778
12475231,43,41,44,41,3,0.002576612918370949,0.0009168101403465756,-1.1621907009471906,0.8774209944606383
12475231,43,41,47,41,3,0.0012995744457089632,0.0005046009299581927,-0.7832848634911287,0.7832700750810423
12475576,45,40,43,40,3,0.002317449228330723,0.00041753950190202567,-1.1647736892343692,0.8779446941533269
