timestamp,X,Y,Z,chiamate,p0,p_cappuccio,z,significativo
1177523,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1178083,21,34,21,6,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
1178466,41,15,41,4,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1178560,34,21,34,4,0.0113730706398021,0.0021329499980574,-1.575783074850435,0.9424620978703973
1178952,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1179262,21,34,21,4,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
1179816,34,21,34,2,0.0113730706398021,0.0021329499980574,-1.575783074850435,0.9424620978703973
1180560,21,34,21,2,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
1180576,39,13,39,6,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1181139,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1181172,13,39,13,8,0.0172738553281139,0.0050856676638564,-2.191868072552855,0.985805482976399
1181228,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1181790,39,13,39,4,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1182126,12,37,12,12,0.0296110481257643,0.0179999222969035,-2.297474929554292,0.9892041541816284
1182166,27,19,27,6,0.0006070398771636,0.0001554061929367,-0.2114634884499937,0.5837371900070965
1182218,38,14,38,2,0.0001249787982395,0.0040055946229457,15.091781915555412,0.0
1182277,13,39,13,6,0.0172738553281139,0.0050856676638564,-2.191868072552855,0.985805482976399
1182400,39,13,39,2,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1182794,19,27,19,4,0.0009730492148653,0.0001165546447025,-0.2677505744302861,0.6055543410901572
1182904,27,19,27,4,0.0006070398771636,0.0001554061929367,-0.2114634884499937,0.5837371900070965
1182966,37,12,37,2,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1183114,12,37,12,10,0.0296110481257643,0.0179999222969035,-2.297474929554292,0.9892041541816284
1183737,19,27,19,2,0.0009730492148653,0.0001165546447025,-0.2677505744302861,0.6055543410901572
1183771,27,19,27,2,0.0006070398771636,0.0001554061929367,-0.2114634884499937,0.5837371900070965
1185687,41,15,41,4,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1185847,15,41,15,6,0.0298342245511922,0.0183068495279536,-2.2897239263594438,0.9889813372449452
1186330,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1187152,15,41,15,4,0.0298342245511922,0.0183068495279536,-2.2897239263594438,0.9889813372449452
1187767,39,13,39,2,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1187929,13,39,13,4,0.0172738553281139,0.0050856676638564,-2.191868072552855,0.985805482976399
1188252,23,19,23,4,0.0002142493684107,5.439216752787599e-05,-0.0756727603684168,0.5301602760426882
1188471,23,34,23,6,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1188621,34,23,34,6,0.0110963318722716,0.002222308558996,-1.5248473098153057,0.9363514067094896
1189075,19,23,19,2,0.0003838634517358,2.331092894051828e-05,-0.1073255162053117,0.5427346287761766
1189094,23,19,23,2,0.0002142493684107,5.439216752787599e-05,-0.0756727603684168,0.5301602760426882
1190348,32,26,32,6,0.0005266963640096,0.0002253389797583,-0.1676910485979774,0.5665868306736805
1190522,26,35,26,6,2.6781171051339505e-05,0.0025836279575741,19.02040851431451,0.0
1190776,35,26,35,10,0.0105339272801935,0.0018959555538288,-1.3979688357374809,0.9189387870844116
1190853,5,28,5,2,0.0,0.0002486499086988,inf,0.0
1190912,21,33,21,4,0.0,0.0037686001787171,inf,0.0
1191307,26,35,26,4,2.6781171051339505e-05,0.0025836279575741,19.02040851431451,0.0
1191327,33,21,33,8,0.0116855176354011,0.002537006099693,-1.5994336745944415,0.9451378625484992
1191515,28,5,28,4,0.0012140797543273,0.0001320952639962,-0.1915371493333249,0.5759476108454656
1191547,35,26,35,8,0.0105339272801935,0.0018959555538288,-1.3979688357374809,0.9189387870844116
1191645,21,33,21,2,0.0,0.0037686001787171,inf,0.0
1191704,33,21,33,6,0.0116855176354011,0.002537006099693,-1.5994336745944415,0.9451378625484992
1192126,26,35,26,2,2.6781171051339505e-05,0.0025836279575741,19.02040851431451,0.0
1192582,35,26,35,6,0.0105339272801935,0.0018959555538288,-1.3979688357374809,0.9189387870844116
1193254,23,33,23,4,1.7854114034226332e-05,0.0029022106530945,26.81431030983907,0.0
1193717,23,33,23,4,1.7854114034226332e-05,0.0029022106530945,26.81431030983907,0.0
1193842,23,34,23,6,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1193979,22,34,22,8,8.927057017113166e-06,0.0031042387039123,41.08814430682437,0.0
1194099,34,23,34,8,0.0110963318722716,0.002222308558996,-1.5248473098153057,0.9363514067094896
1194560,33,23,33,2,0.010810666047724,0.0019153813279459,-1.4973220819360318,0.932845264102418
1194847,23,34,23,4,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1194873,34,22,34,12,0.0109892071880663,0.002222308558996,-1.4638062693324034,0.928376555505191
1195284,23,33,23,2,1.7854114034226332e-05,0.0029022106530945,26.81431030983907,0.0
1195317,34,23,34,6,0.0110963318722716,0.002222308558996,-1.5248473098153057,0.9363514067094896
1195555,22,34,22,6,8.927057017113166e-06,0.0031042387039123,41.08814430682437,0.0
1195567,34,22,34,10,0.0109892071880663,0.002222308558996,-1.4638062693324034,0.928376555505191
1195740,22,34,22,4,8.927057017113166e-06,0.0031042387039123,41.08814430682437,0.0
1195858,26,34,26,2,2.6781171051339505e-05,0.0026691013636893,19.509803956155235,0.0
1195888,19,35,19,8,1.7854114034226332e-05,0.0028905551886242,26.80097964749945,0.0
1196052,26,32,26,6,0.0011515903552075,0.0001826022767007,-0.2857061791500552,0.6124484141916433
1196163,35,19,35,8,0.0106856872494844,0.0024049108356968,-1.4248687173008123,0.9229024230591324
1196209,23,34,23,2,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1196449,37,12,37,4,3.5708228068452664e-05,0.0189012782159369,238.0448388262679,0.0
1196605,32,26,32,4,0.0005266963640096,0.0002253389797583,-0.1676910485979774,0.5665868306736805
1196639,22,34,22,4,8.927057017113166e-06,0.0031042387039123,41.08814430682437,0.0
1196781,34,22,34,6,0.0109892071880663,0.002222308558996,-1.4638062693324034,0.928376555505191
1196896,26,32,26,4,0.0011515903552075,0.0001826022767007,-0.2857061791500552,0.6124484141916433
1196938,22,34,22,2,8.927057017113166e-06,0.0031042387039123,41.08814430682437,0.0
1197154,32,26,32,2,0.0005266963640096,0.0002253389797583,-0.1676910485979774,0.5665868306736805
