timestamp,A1,X,A2,chiamate,p0,p_cappuccio,z,significativo
38087,9,39,9,2,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
38109,47,30,47,2,0.0006648112048857987,0.006470481270457025,5.742543244494216,4.663252561876163e-09
38342,8,36,8,10,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
38354,43,36,43,4,0.0025390529632926557,0.026488059158685903,16.858756139527447,0.0
38515,44,41,44,2,0.002144673434970572,0.039141108013092486,33.73133036360444,0.0
39261,45,15,45,4,2.629196855480561e-05,0.0062431809916353494,37.703399441562354,0.0
39269,8,36,8,10,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
39269,43,36,43,2,0.0025390529632926557,0.026488059158685903,16.858756139527447,0.0
39515,42,37,42,2,0.0031325002535296967,0.017244514486604436,7.160655069788411,4.014566457044566e-13
39925,8,36,8,6,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
40292,46,40,46,6,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
40344,46,28,46,4,0.0007098831509797514,0.004591465632197842,3.4610601007172,0.00026902633825121036
40597,46,38,46,6,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
40621,45,15,45,2,2.629196855480561e-05,0.0062431809916353494,37.703399441562354,0.0
41243,46,28,46,2,0.0007098831509797514,0.004591465632197842,3.4610601007172,0.00026902633825121036
41243,46,40,46,4,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
41675,46,38,46,4,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
42202,43,40,43,2,0.002524028981261339,0.02510910413383441,16.066003757523465,0.0
44930,43,21,43,6,7.511991015658745e-06,0.002500303067038429,19.591557937102593,0.0
45166,45,38,45,2,0.0031400122445453555,0.01966905079403564,8.96104695830352,0.0
45665,47,31,47,2,0.0007549550970737039,0.005970420657049339,4.896743348727371,4.871898198199887e-07
45680,42,36,42,4,0.003263960096303725,0.014607831252273003,5.413870808291555,3.0838336884109196e-08
46036,43,21,43,4,7.511991015658745e-06,0.002500303067038429,19.591557937102593,0.0
46849,43,21,43,2,7.511991015658745e-06,0.002500303067038429,19.591557937102593,0.0
47103,42,36,42,2,0.003263960096303725,0.014607831252273003,5.413870808291555,3.0838336884109196e-08
47485,47,30,47,2,0.0006648112048857987,0.006470481270457025,5.742543244494216,4.663252561876163e-09
47989,44,41,44,2,0.002144673434970572,0.039141108013092486,33.73133036360444,0.0
48110,44,19,44,2,7.511991015658745e-06,0.002060855861316523,16.32798497939374,0.0
48187,45,39,45,2,0.0031925961816549678,0.016986907503939868,7.027687224893144,1.0499379143880105e-12
50101,45,36,45,2,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
51823,45,40,45,2,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
52833,45,37,45,4,0.003271472087319384,0.018775003030670385,8.163093703060527,1.1102230246251565e-16
53333,46,20,46,2,1.1267986523488118e-05,0.002015395805552188,11.185573659218369,0.0
53524,45,37,45,2,0.003271472087319384,0.018775003030670385,8.163093703060527,1.1102230246251565e-16
54989,47,39,47,6,0.0030085524017713274,0.021184385986180145,10.336076102253497,0.0
56128,42,40,42,2,0.003252692109780237,0.01730512789429022,6.954210730870731,1.7726931034189874e-12
56493,47,39,47,4,0.0030085524017713274,0.021184385986180145,10.336076102253497,0.0
57606,8,36,8,2,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
57738,47,39,47,2,0.0030085524017713274,0.021184385986180145,10.336076102253497,0.0
59660,44,37,44,2,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
59968,43,28,43,2,0.0006122272677761877,0.010864953327676084,13.671949680065913,0.0
62064,43,41,43,10,0.002475201039659557,0.026442599102921568,17.12139203034157,0.0
62505,42,32,42,10,0.0005295953666039415,0.009925445508546493,12.972527701720812,0.0
62636,46,11,46,2,2.629196855480561e-05,0.0033034307188750146,17.303779560939,0.0
62818,47,38,47,2,0.003124988262514038,0.01891138319796339,8.069574135616433,3.3306690738754696e-16
63549,42,32,42,8,0.0005295953666039415,0.009925445508546493,12.972527701720812,0.0
63664,44,37,44,2,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
63896,45,30,45,2,0.0006723231959014578,0.0070917686992362705,6.695965378568134,1.0712652986910598e-11
64072,47,18,47,6,1.1267986523488118e-05,0.0031670505515820103,22.621720994856304,0.0
64143,42,32,42,6,0.0005295953666039415,0.009925445508546493,12.972527701720812,0.0
64641,47,31,47,2,0.0007549550970737039,0.005970420657049339,4.896743348727371,4.871898198199887e-07
64858,43,41,43,10,0.002475201039659557,0.026442599102921568,17.12139203034157,0.0
64863,47,18,47,4,1.1267986523488118e-05,0.0031670505515820103,22.621720994856304,0.0
65185,42,32,42,4,0.0005295953666039415,0.009925445508546493,12.972527701720812,0.0
65454,47,18,47,2,1.1267986523488118e-05,0.0031670505515820103,22.621720994856304,0.0
65478,43,41,43,8,0.002475201039659557,0.026442599102921568,17.12139203034157,0.0
65850,47,36,47,2,0.0030386003658339623,0.01738089465389744,7.6506141207606895,9.992007221626409e-15
66010,42,32,42,2,0.0005295953666039415,0.009925445508546493,12.972527701720812,0.0
66409,43,41,43,6,0.002475201039659557,0.026442599102921568,17.12139203034157,0.0
66835,9,39,9,8,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
67278,45,27,45,2,0.0006272512498075053,0.007122075403079162,7.156080319513965,4.1511238890734603e-13
67285,46,40,46,2,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
67847,9,39,9,6,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
68197,44,41,44,2,0.002144673434970572,0.039141108013092486,33.73133036360444,0.0
68464,9,39,9,4,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
68948,46,11,46,2,2.629196855480561e-05,0.0033034307188750146,17.303779560939,0.0
69136,46,11,46,2,2.629196855480561e-05,0.0033034307188750146,17.303779560939,0.0
69977,17,40,17,12,0.0053147336435785605,0.011395320644926658,1.621645176719012,0.052439671822332556
70416,17,40,17,10,0.0053147336435785605,0.011395320644926658,1.621645176719012,0.052439671822332556
70463,0,25,0,2,3.7559955078293715e-06,0.0011668080979512668,8.840306470600098,0.0
70495,44,37,44,2,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
71401,45,39,45,2,0.0031925961816549678,0.016986907503939868,7.027687224893144,1.0499379143880105e-12
72003,42,38,42,2,0.003451759871695193,0.01486543823493757,5.093325888169087,1.7591807977002105e-07
72106,46,40,46,4,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
73221,44,24,44,4,1.5023982031317493e-05,0.002682143290095769,14.981053291377348,0.0
73331,45,36,45,2,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
74184,47,37,47,4,0.0032902520648585305,0.01715359437507577,6.919584817270489,2.2648549702353193e-12
74243,44,24,44,2,1.5023982031317493e-05,0.002682143290095769,14.981053291377348,0.0
74844,45,40,45,4,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
75083,47,37,47,2,0.0032902520648585305,0.01715359437507577,6.919584817270489,2.2648549702353193e-12
75091,42,25,42,4,1.1267986523488118e-05,0.0022881561401381987,14.563690722385065,0.0
75310,46,40,46,2,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
75918,17,40,17,6,0.0053147336435785605,0.011395320644926658,1.621645176719012,0.052439671822332556
77020,17,40,17,4,0.0053147336435785605,0.011395320644926658,1.621645176719012,0.052439671822332556
77563,45,40,45,4,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
79058,45,36,45,2,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
80236,45,13,45,6,3.0047964062634985e-05,0.005894653897442114,33.28706571767108,0.0
80512,46,40,46,2,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
80989,45,37,45,4,0.003271472087319384,0.018775003030670385,8.163093703060527,1.1102230246251565e-16
81581,45,13,45,4,3.0047964062634985e-05,0.005894653897442114,33.28706571767108,0.0
81729,43,36,43,2,0.0025390529632926557,0.026488059158685903,16.858756139527447,0.0
81745,45,13,45,2,3.0047964062634985e-05,0.005894653897442114,33.28706571767108,0.0
82495,45,40,45,6,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
83418,42,25,42,6,1.1267986523488118e-05,0.0022881561401381987,14.563690722385065,0.0
83733,10,40,10,6,0.0054987774234622035,0.010016365620075159,1.1526458948685352,0.12452787869808768
84014,42,40,42,2,0.003252692109780237,0.01730512789429022,6.954210730870731,1.7726931034189874e-12
84027,45,39,45,4,0.0031925961816549678,0.016986907503939868,7.027687224893144,1.0499379143880105e-12
84176,42,25,42,4,1.1267986523488118e-05,0.0022881561401381987,14.563690722385065,0.0
84933,42,25,42,2,1.1267986523488118e-05,0.0022881561401381987,14.563690722385065,0.0
85209,10,40,10,2,0.0054987774234622035,0.010016365620075159,1.1526458948685352,0.12452787869808768
85295,9,39,9,8,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
85352,42,29,42,2,0.0006122272677761877,0.008213116741423205,9.80426308054235,0.0
85566,45,39,45,2,0.0031925961816549678,0.016986907503939868,7.027687224893144,1.0499379143880105e-12
85880,9,39,9,6,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
86026,45,40,45,8,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
86087,43,40,43,2,0.002524028981261339,0.02510910413383441,16.066003757523465,0.0
86750,44,31,44,2,0.0006009592812526996,0.007667596072251181,8.155785142049664,2.220446049250313e-16
87090,46,38,46,2,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
87612,9,39,9,4,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
88573,45,40,45,10,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
89041,42,20,42,2,3.7559955078293715e-06,0.0023487695478239786,27.29873556243666,0.0
89394,45,11,45,4,1.5023982031317493e-05,0.004273245241847497,33.914499238016525,0.0
89508,43,12,43,6,3.755995507829373e-05,0.002924596920838889,11.0779789199278,0.0
89601,43,12,43,4,3.755995507829373e-05,0.002924596920838889,11.0779789199278,0.0
89917,45,40,45,10,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
90362,42,40,42,2,0.003252692109780237,0.01730512789429022,6.954210730870731,1.7726931034189874e-12
90516,45,40,45,8,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
90592,45,11,45,2,1.5023982031317493e-05,0.004273245241847497,33.914499238016525,0.0
90781,43,12,43,2,3.755995507829373e-05,0.002924596920838889,11.0779789199278,0.0
92254,45,36,45,4,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
92608,46,40,46,12,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
93124,44,24,44,6,1.5023982031317493e-05,0.002682143290095769,14.981053291377348,0.0
93519,46,40,46,10,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
93913,46,40,46,10,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
93934,46,40,46,10,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
93998,8,36,8,6,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
94125,8,36,8,4,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
94342,44,24,44,4,1.5023982031317493e-05,0.002682143290095769,14.981053291377348,0.0
94361,46,40,46,10,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
94377,46,40,46,8,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
95182,47,36,47,2,0.0030386003658339623,0.01738089465389744,7.6506141207606895,9.992007221626409e-15
95221,46,40,46,4,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
95223,44,24,44,2,1.5023982031317493e-05,0.002682143290095769,14.981053291377348,0.0
95572,45,39,45,4,0.0031925961816549678,0.016986907503939868,7.027687224893144,1.0499379143880105e-12
97138,46,27,46,6,0.0006535432183623108,0.005470360043641653,4.658923095028662,1.5893395992616632e-06
97716,44,29,44,2,0.0006873471779327753,0.006925081828100376,6.522409991094826,3.459332820199279e-11
97729,46,27,46,4,0.0006535432183623108,0.005470360043641653,4.658923095028662,1.5893395992616632e-06
98683,46,38,46,8,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
98847,46,27,46,2,0.0006535432183623108,0.005470360043641653,4.658923095028662,1.5893395992616632e-06
98933,46,38,46,6,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
99101,47,39,47,4,0.0030085524017713274,0.021184385986180145,10.336076102253497,0.0
99353,46,38,46,4,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
100062,44,37,44,12,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
100141,47,39,47,4,0.0030085524017713274,0.021184385986180145,10.336076102253497,0.0
101091,43,29,43,2,0.0005220833755882828,0.010258819250818282,13.679665183003829,0.0
101184,47,39,47,2,0.0030085524017713274,0.021184385986180145,10.336076102253497,0.0
101194,44,37,44,10,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
102033,44,37,44,8,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
102061,44,37,44,8,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
102418,44,14,44,6,3.0047964062634985e-05,0.004349012001454722,19.08963557937866,0.0
102632,44,14,44,4,3.0047964062634985e-05,0.004349012001454722,19.08963557937866,0.0
102830,46,38,46,2,0.002681780792590172,0.025018184022305733,15.023717610258243,0.0
103243,44,37,44,4,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
103474,44,29,44,2,0.0006873471779327753,0.006925081828100376,6.522409991094826,3.459332820199279e-11
103578,44,14,44,2,3.0047964062634985e-05,0.004349012001454722,19.08963557937866,0.0
104015,42,26,42,2,7.511991015658745e-06,0.002424536307431204,19.461199358467244,0.0
104080,0,35,0,6,3.7559955078293715e-06,0.002151775972845193,23.354366145253554,0.0
104502,45,37,45,2,0.003271472087319384,0.018775003030670385,8.163093703060527,1.1102230246251565e-16
104899,0,35,0,4,3.7559955078293715e-06,0.002151775972845193,23.354366145253554,0.0
106300,0,35,0,2,3.7559955078293715e-06,0.002151775972845193,23.354366145253554,0.0
107798,45,37,45,2,0.003271472087319384,0.018775003030670385,8.163093703060527,1.1102230246251565e-16
108090,42,39,42,2,0.003309032042397677,0.015926172869438718,6.016734315946604,8.89854079311192e-10
108586,43,12,43,2,3.755995507829373e-05,0.002924596920838889,11.0779789199278,0.0
108711,44,37,44,2,0.001998189610165226,0.03544369014425991,31.223283553646656,0.0
109128,46,18,46,4,7.511991015658745e-06,0.0016365620075160625,12.07907132511685,0.0
109742,46,18,46,2,7.511991015658745e-06,0.0016365620075160625,12.07907132511685,0.0
110537,47,24,47,6,7.511991015658745e-06,0.003818644684204146,33.314562742060474,0.0
110588,42,26,42,2,7.511991015658745e-06,0.002424536307431204,19.461199358467244,0.0
111645,47,24,47,4,7.511991015658745e-06,0.003818644684204146,33.314562742060474,0.0
112388,46,40,46,4,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
112403,42,27,42,2,0.0005408633531274297,0.00874348405867378,11.08931711361388,0.0
112600,45,25,45,4,7.511991015658745e-06,0.002545763122802764,20.183918998271047,0.0
113193,47,24,47,2,7.511991015658745e-06,0.003818644684204146,33.314562742060474,0.0
113285,47,24,47,2,7.511991015658745e-06,0.003818644684204146,33.314562742060474,0.0
113463,45,25,45,2,7.511991015658745e-06,0.002545763122802764,20.183918998271047,0.0
113719,46,40,46,2,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
114100,47,27,47,4,0.0006835911824249457,0.006440174566614135,5.597979753778973,1.0843203557264758e-08
115507,46,39,46,6,0.0024977370127065327,0.027033579827857927,18.007231136718683,0.0
115933,47,38,47,8,0.003124988262514038,0.01891138319796339,8.069574135616433,3.3306690738754696e-16
116524,47,38,47,8,0.003124988262514038,0.01891138319796339,8.069574135616433,3.3306690738754696e-16
116687,44,32,44,2,0.0006197392587918465,0.006788701660807371,6.7748944965230375,6.224798454468328e-12
116977,47,38,47,6,0.003124988262514038,0.01891138319796339,8.069574135616433,3.3306690738754696e-16
118272,47,41,47,2,0.003203864168178455,0.017032367559704206,7.054000269041794,8.691936059790351e-13
120434,0,31,0,2,1.1267986523488118e-05,0.0006515941326221363,2.4354225620818046,0.007437203999384967
121270,47,27,47,4,0.0006835911824249457,0.006440174566614135,5.597979753778973,1.0843203557264758e-08
121361,47,27,47,2,0.0006835911824249457,0.006440174566614135,5.597979753778973,1.0843203557264758e-08
121489,45,30,45,2,0.0006723231959014578,0.0070917686992362705,6.695965378568134,1.0712652986910598e-11
121924,44,13,44,6,1.1267986523488118e-05,0.00331858407079646,23.605376761893588,0.0
122175,47,36,47,6,0.0030386003658339623,0.01738089465389744,7.6506141207606895,9.992007221626409e-15
123046,44,13,44,4,1.1267986523488118e-05,0.00331858407079646,23.605376761893588,0.0
123122,43,40,43,6,0.002524028981261339,0.02510910413383441,16.066003757523465,0.0
123169,43,41,43,4,0.002475201039659557,0.026442599102921568,17.12139203034157,0.0
123518,47,36,47,4,0.0030386003658339623,0.01738089465389744,7.6506141207606895,9.992007221626409e-15
123599,43,40,43,4,0.002524028981261339,0.02510910413383441,16.066003757523465,0.0
123914,42,37,42,2,0.0031325002535296967,0.017244514486604436,7.160655069788411,4.014566457044566e-13
123952,47,36,47,2,0.0030386003658339623,0.01738089465389744,7.6506141207606895,9.992007221626409e-15
124128,46,39,46,8,0.0024977370127065327,0.027033579827857927,18.007231136718683,0.0
124602,43,40,43,2,0.002524028981261339,0.02510910413383441,16.066003757523465,0.0
124978,46,39,46,6,0.0024977370127065327,0.027033579827857927,18.007231136718683,0.0
125132,9,39,9,8,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
125160,47,30,47,4,0.0006648112048857987,0.006470481270457025,5.742543244494216,4.663252561876163e-09
125186,8,36,8,6,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
125257,46,40,46,2,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
125827,9,39,9,6,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
126419,43,36,43,6,0.0025390529632926557,0.026488059158685903,16.858756139527447,0.0
126433,8,36,8,2,0.007474431060580451,0.021169232634258697,3.796061587113032,7.350649552928523e-05
126493,47,28,47,2,0.0007061271554719223,0.00612195417626379,5.2851990986178645,6.278405650927965e-08
126604,16,36,16,6,0.007632182871909286,0.024669656928112498,4.9254548556515525,4.208217053713881e-07
127214,16,36,16,4,0.007632182871909286,0.024669656928112498,4.9254548556515525,4.208217053713881e-07
127408,47,30,47,4,0.0006648112048857987,0.006470481270457025,5.742543244494216,4.663252561876163e-09
128421,47,30,47,2,0.0006648112048857987,0.006470481270457025,5.742543244494216,4.663252561876163e-09
128478,44,13,44,4,1.1267986523488118e-05,0.00331858407079646,23.605376761893588,0.0
128599,9,39,9,6,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
128910,16,36,16,4,0.007632182871909286,0.024669656928112498,4.9254548556515525,4.208217053713881e-07
128940,44,13,44,2,1.1267986523488118e-05,0.00331858407079646,23.605376761893588,0.0
128992,43,28,43,2,0.0006122272677761877,0.010864953327676084,13.671949680065913,0.0
129136,9,39,9,4,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
129147,44,13,44,2,1.1267986523488118e-05,0.00331858407079646,23.605376761893588,0.0
129240,45,38,45,4,0.0031400122445453555,0.01966905079403564,8.96104695830352,0.0
129961,9,39,9,2,0.007418091127963011,0.0225481876591102,4.217066538364629,1.2375048088597573e-05
131085,46,26,46,4,7.511991015658745e-06,0.0021669293247666387,16.185156754251942,0.0
131348,46,30,46,4,0.000736175119534557,0.005879500545520669,4.816074655927301,7.320488260020852e-07
132385,46,26,46,2,7.511991015658745e-06,0.0021669293247666387,16.185156754251942,0.0
133065,46,32,46,2,0.0007173951419954101,0.004667232391805067,3.5312879524155014,0.0002067706437344219
134646,42,39,42,10,0.003309032042397677,0.015926172869438718,6.016734315946604,8.89854079311192e-10
135549,46,30,46,4,0.000736175119534557,0.005879500545520669,4.816074655927301,7.320488260020852e-07
136197,42,39,42,8,0.003309032042397677,0.015926172869438718,6.016734315946604,8.89854079311192e-10
136775,46,30,46,2,0.000736175119534557,0.005879500545520669,4.816074655927301,7.320488260020852e-07
137764,42,39,42,6,0.003309032042397677,0.015926172869438718,6.016734315946604,8.89854079311192e-10
138315,43,14,43,6,3.3803959570464355e-05,0.00331858407079646,13.26189715396056,0.0
138564,6,40,6,2,0.005461217468383908,0.011198327069947871,1.529435625298329,0.0630782432132575
139191,45,38,45,4,0.0031400122445453555,0.01966905079403564,8.96104695830352,0.0
139330,43,14,43,4,3.3803959570464355e-05,0.00331858407079646,13.26189715396056,0.0
139629,42,39,42,2,0.003309032042397677,0.015926172869438718,6.016734315946604,8.89854079311192e-10
139660,42,29,42,6,0.0006122272677761877,0.008213116741423205,9.80426308054235,0.0
140433,42,29,42,6,0.0006122272677761877,0.008213116741423205,9.80426308054235,0.0
140557,43,14,43,2,3.3803959570464355e-05,0.00331858407079646,13.26189715396056,0.0
140607,46,11,46,2,2.629196855480561e-05,0.0033034307188750146,17.303779560939,0.0
140923,42,29,42,6,0.0006122272677761877,0.008213116741423205,9.80426308054235,0.0
141212,45,36,45,6,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
141749,45,36,45,4,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
141831,45,40,45,6,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
142360,45,40,45,4,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
142425,45,36,45,2,0.003102452289467061,0.017683961692326344,7.526416858478428,2.609024107869118e-14
143173,45,40,45,2,0.003098696293959233,0.01894168990180628,8.402945501404783,0.0
146136,47,38,47,2,0.003124988262514038,0.01891138319796339,8.069574135616433,3.3306690738754696e-16
146610,46,40,46,2,0.002554076945323973,0.02200266698993817,13.236326074881676,0.0
147126,6,40,6,6,0.005461217468383908,0.011198327069947871,1.529435625298329,0.0630782432132575
