timestamp,A,X,Y,chiamate,p0,p_cappuccio,z,significativo
1502897686,44531,69,68,6,0.02187704163944481,0.0005136986301369864,-0.2920842815633696,0.6148889077867649
1502897686,44558,69,68,6,0.02187704163944481,0.0005136986301369864,-0.1460421407816848,0.5580559392467015
1503094921,1934,8270,1886,4,0.0002639964800469326,0.0003424657534246576,0.06389647808989328,0.4745263283136967
1503355485,33435,11,8090,8,0.00013066492446767375,0.0010273972602739725,1.6475211167087802,0.049725489726761274
1503358444,33435,11,8090,4,0.00013066492446767375,0.0010273972602739725,1.6475211167087802,0.049725489726761274
1503507983,1776,1765,1786,6,0.006543912747830029,0.03356164383561644,6.471578194518656,4.849232126957759e-11
1503836564,2085,7974,2053,4,4.533272889694804e-05,0.0003424657534246576,0.13955803189768895,0.4445046008584742
1503836639,2086,7974,2053,4,4.533272889694804e-05,0.0013698630136986301,1.1638575478667117,0.12224087298230091
1503836649,2086,7974,2053,4,4.533272889694804e-05,0.0013698630136986301,1.1638575478667117,0.12224087298230091
1503836653,2086,7974,2053,4,4.533272889694804e-05,0.0013698630136986301,1.1638575478667117,0.12224087298230091
1503836654,2086,7974,2053,4,4.533272889694804e-05,0.0013698630136986301,1.1638575478667117,0.12224087298230091
1503866736,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503918425,8063,7955,7806,12,0.0002773296356048586,0.0010273972602739725,0.3153265575101025,0.3762568613966015
1503936898,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503937041,8065,7955,7806,18,0.0002773296356048586,0.009246575342465757,2.6389042433308143,0.004158723539388398
1503937045,8065,7955,7806,18,0.0002773296356048586,0.009246575342465757,2.6389042433308143,0.004158723539388398
1503937140,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503937424,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503937610,8047,7955,7806,18,0.0002773296356048586,0.0015410958904109589,0.3559919555706325,0.3609232948026073
1503937677,8065,7955,7806,36,0.0002773296356048586,0.009246575342465757,2.6389042433308143,0.004158723539388398
1503937959,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503938220,8065,7955,7806,36,0.0002773296356048586,0.009246575342465757,2.6389042433308143,0.004158723539388398
1503953641,4688,1765,1786,12,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503953904,4688,1765,1786,12,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503953947,4688,1765,1786,12,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503954058,4688,1765,1786,12,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503954121,4688,1765,1786,12,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
1503954233,4688,1765,1786,6,0.006442580765589792,0.05599315068493151,37.56021722229364,0.0
