A,B,X,Y,Z,chiamate,evento,p0,p_cappuccio,significativo,timestamp,z
,,2030,1935,2030.0,8,1B,0.0,0.025207854236688483,0.0,1467206939,inf
,,2030,1935,2030.0,8,1B,0.0,0.025207854236688483,0.0,1467206948,inf
,,1935,2030,1935.0,40,1B,8.811349017534584e-05,0.02432336812312047,0.0,1467206955,11.254399310208504
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467206963,inf
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467206969,inf
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467207191,inf
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467207404,inf
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467207413,inf
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467207419,inf
,,2030,1935,2030.0,6,1B,0.0,0.025207854236688483,0.0,1467207426,inf
,,1935,2030,1935.0,26,1B,8.811349017534584e-05,0.02432336812312047,0.0,1467207434,11.254399310208504
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207445,inf
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207454,inf
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207470,inf
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207608,inf
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207619,inf
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207627,inf
,,2030,1935,2030.0,4,1B,0.0,0.025207854236688483,0.0,1467207642,inf
,,1935,2030,1935.0,12,1B,8.811349017534584e-05,0.02432336812312047,0.0,1467207652,11.254399310208504
,,2030,1935,2030.0,2,1B,0.0,0.025207854236688483,0.0,1467207656,inf
,,2030,1935,2030.0,2,1B,0.0,0.025207854236688483,0.0,1467207665,inf
,,2030,1935,2030.0,2,1B,0.0,0.025207854236688483,0.0,1467207676,inf
,,2030,1935,2030.0,2,1B,0.0,0.025207854236688483,0.0,1467207816,inf
,,2030,1935,2030.0,2,1B,0.0,0.025207854236688483,0.0,1467207834,inf
,,2030,1935,2030.0,2,1B,0.0,0.025207854236688483,0.0,1467207844,inf
,,1773,1766,1773.0,12,1B,0.0023790642347343376,0.003272598620201663,0.3899830042757649,1467287437,0.27936333140863623
